student_ID,knowledge,knowledge_mastery_score,knowledge_total_score
8975db410fd78d462688,b3C9s,0.96001908,10
8975db410fd78d462688,g7R2j,0.86336771,15
8975db410fd78d462688,k4W1c,0.702832403,3
8975db410fd78d462688,m3D1v,0.95400514,36
8975db410fd78d462688,r8S3g,0.999106218,5
8975db410fd78d462688,s8Y2f,0.998342819,3
8975db410fd78d462688,t5V9e,0.951664019,10
8975db410fd78d462688,y9W5d,0.908670198,33
8979427badebb9e2bd10,b3C9s,0.719839648,10
8979427badebb9e2bd10,g7R2j,0.910689516,15
8979427badebb9e2bd10,k4W1c,0.998771111,3
8979427badebb9e2bd10,m3D1v,0.857346338,36
8979427badebb9e2bd10,r8S3g,0.951351092,5
8979427badebb9e2bd10,s8Y2f,0.998501899,3
8979427badebb9e2bd10,t5V9e,0.99860007,10
8979427badebb9e2bd10,y9W5d,0.958708317,33
897f6d3de550ebf68384,b3C9s,0.837392023,10
897f6d3de550ebf68384,g7R2j,0.908303798,15
897f6d3de550ebf68384,k4W1c,0.811527816,3
897f6d3de550ebf68384,m3D1v,0.904452628,36
897f6d3de550ebf68384,r8S3g,0.838975184,5
897f6d3de550ebf68384,s8Y2f,0.686613347,3
897f6d3de550ebf68384,t5V9e,0.804274844,10
897f6d3de550ebf68384,y9W5d,0.865296885,33
89af2669cc93dc97f545,b3C9s,0.942752315,10
89af2669cc93dc97f545,g7R2j,0.820668375,15
89af2669cc93dc97f545,k4W1c,0.717083373,3
89af2669cc93dc97f545,m3D1v,0.824745521,36
89af2669cc93dc97f545,r8S3g,0.824380594,5
89af2669cc93dc97f545,s8Y2f,0.735630832,3
89af2669cc93dc97f545,t5V9e,0.700786537,10
89af2669cc93dc97f545,y9W5d,0.849281887,33
8a45d6748ec853f7694c,b3C9s,0.950016327,10
8a45d6748ec853f7694c,g7R2j,0.749622368,15
8a45d6748ec853f7694c,k4W1c,0.792308105,3
8a45d6748ec853f7694c,m3D1v,0.769687682,36
8a45d6748ec853f7694c,r8S3g,0.812432809,5
8a45d6748ec853f7694c,s8Y2f,0.728732729,3
8a45d6748ec853f7694c,t5V9e,0.748861618,10
8a45d6748ec853f7694c,y9W5d,0.786630846,33
8a9f3822aaa08e579e4f,b3C9s,0.923119986,10
8a9f3822aaa08e579e4f,g7R2j,0.890166849,15
8a9f3822aaa08e579e4f,k4W1c,0.814076911,3
8a9f3822aaa08e579e4f,m3D1v,0.825501395,36
8a9f3822aaa08e579e4f,r8S3g,0.85067142,5
8a9f3822aaa08e579e4f,s8Y2f,0.762061984,3
8a9f3822aaa08e579e4f,t5V9e,0.845103693,10
8a9f3822aaa08e579e4f,y9W5d,0.817069884,33
8ajv97zyciosc57q0cng,b3C9s,0.658565451,10
8ajv97zyciosc57q0cng,g7R2j,0.730161579,15
8ajv97zyciosc57q0cng,k4W1c,0.74106054,3
8ajv97zyciosc57q0cng,m3D1v,0.72646658,36
8ajv97zyciosc57q0cng,r8S3g,0.716164195,5
8ajv97zyciosc57q0cng,s8Y2f,0.796869222,3
8ajv97zyciosc57q0cng,t5V9e,0.731040975,10
8ajv97zyciosc57q0cng,y9W5d,0.775195658,33
8b1fbc97391699e46cef,b3C9s,0.732372559,10
8b1fbc97391699e46cef,g7R2j,0.695304513,15
8b1fbc97391699e46cef,k4W1c,0.641330785,3
8b1fbc97391699e46cef,m3D1v,0.692266167,36
8b1fbc97391699e46cef,r8S3g,0.721527204,5
8b1fbc97391699e46cef,s8Y2f,0.814303064,3
8b1fbc97391699e46cef,t5V9e,0.757692089,10
8b1fbc97391699e46cef,y9W5d,0.720959997,33
8b586d8b9c06414b2487,b3C9s,0.923936629,10
8b586d8b9c06414b2487,g7R2j,0.891489965,15
8b586d8b9c06414b2487,k4W1c,0.99865486,3
8b586d8b9c06414b2487,m3D1v,0.732136096,36
8b586d8b9c06414b2487,r8S3g,0.659454727,5
8b586d8b9c06414b2487,s8Y2f,0.666681952,3
8b586d8b9c06414b2487,t5V9e,0.668907734,10
8b586d8b9c06414b2487,y9W5d,0.771594213,33
8b6d1125760bd3939b6e,b3C9s,0.833663596,10
8b6d1125760bd3939b6e,g7R2j,0.998653729,15
8b6d1125760bd3939b6e,k4W1c,0.999260127,3
8b6d1125760bd3939b6e,m3D1v,0.940516376,36
8b6d1125760bd3939b6e,r8S3g,0.796845106,5
8b6d1125760bd3939b6e,s8Y2f,0.814568987,3
8b6d1125760bd3939b6e,t5V9e,0.939113022,10
8b6d1125760bd3939b6e,y9W5d,0.955950791,33
8bece93f0b270602e64f,b3C9s,0.998881243,10
8bece93f0b270602e64f,g7R2j,0.998311463,15
8bece93f0b270602e64f,k4W1c,0.702407401,3
8bece93f0b270602e64f,m3D1v,0.837628782,36
8bece93f0b270602e64f,r8S3g,0.753704798,5
8bece93f0b270602e64f,s8Y2f,0.813175359,3
8bece93f0b270602e64f,t5V9e,0.76601412,10
8bece93f0b270602e64f,y9W5d,0.823766325,33
8bf3625652581859dcd1,b3C9s,0.702755791,10
8bf3625652581859dcd1,g7R2j,0.770966413,15
8bf3625652581859dcd1,k4W1c,0.79486959,3
8bf3625652581859dcd1,m3D1v,0.835245951,36
8bf3625652581859dcd1,r8S3g,0.892807722,5
8bf3625652581859dcd1,s8Y2f,0.762532491,3
8bf3625652581859dcd1,t5V9e,0.813640698,10
8bf3625652581859dcd1,y9W5d,0.794963506,33
8bj43lrpbsn3smxxn3xn,b3C9s,0.692959751,10
8bj43lrpbsn3smxxn3xn,g7R2j,0.639932234,15
8bj43lrpbsn3smxxn3xn,k4W1c,0.824397245,3
8bj43lrpbsn3smxxn3xn,m3D1v,0.63016336,36
8bj43lrpbsn3smxxn3xn,r8S3g,0.755426201,5
8bj43lrpbsn3smxxn3xn,s8Y2f,0.765170759,3
8bj43lrpbsn3smxxn3xn,t5V9e,0.72154968,10
8bj43lrpbsn3smxxn3xn,y9W5d,0.76764754,33
8ca890875272aede0af5,b3C9s,0.932700829,10
8ca890875272aede0af5,g7R2j,0.869224555,15
8ca890875272aede0af5,k4W1c,0.998208673,3
8ca890875272aede0af5,m3D1v,0.891838564,36
8ca890875272aede0af5,r8S3g,0.814926531,5
8ca890875272aede0af5,s8Y2f,0.842061265,3
8ca890875272aede0af5,t5V9e,0.885295254,10
8ca890875272aede0af5,y9W5d,0.877963958,33
8cdbc02c05d6ebafa9eb,b3C9s,0.997018186,10
8cdbc02c05d6ebafa9eb,g7R2j,0.903140306,15
8cdbc02c05d6ebafa9eb,k4W1c,0.862229068,3
8cdbc02c05d6ebafa9eb,m3D1v,0.908485892,36
8cdbc02c05d6ebafa9eb,r8S3g,0.821534427,5
8cdbc02c05d6ebafa9eb,s8Y2f,0.994999246,3
8cdbc02c05d6ebafa9eb,t5V9e,0.998058343,10
8cdbc02c05d6ebafa9eb,y9W5d,0.943726146,33
8cvzwcc62ql4rqj0pyzl,b3C9s,0.751702301,10
8cvzwcc62ql4rqj0pyzl,g7R2j,0.577801023,15
8cvzwcc62ql4rqj0pyzl,k4W1c,0.68314102,3
8cvzwcc62ql4rqj0pyzl,m3D1v,0.704461612,36
8cvzwcc62ql4rqj0pyzl,r8S3g,0.719387562,5
8cvzwcc62ql4rqj0pyzl,t5V9e,0.802201146,10
8cvzwcc62ql4rqj0pyzl,y9W5d,0.678596724,33
8d422b817027d7721870,b3C9s,0.937066842,10
8d422b817027d7721870,g7R2j,0.921128908,15
8d422b817027d7721870,k4W1c,0.997744131,3
8d422b817027d7721870,m3D1v,0.937026699,36
8d422b817027d7721870,r8S3g,0.895599693,5
8d422b817027d7721870,s8Y2f,0.685570367,3
8d422b817027d7721870,t5V9e,0.907802313,10
8d422b817027d7721870,y9W5d,0.933185289,33
8d93485dc6a4b2a9f03f,b3C9s,0.822612897,10
8d93485dc6a4b2a9f03f,g7R2j,0.828235575,15
8d93485dc6a4b2a9f03f,k4W1c,0.998722163,3
8d93485dc6a4b2a9f03f,m3D1v,0.90811192,36
8d93485dc6a4b2a9f03f,r8S3g,0.806502292,5
8d93485dc6a4b2a9f03f,s8Y2f,0.814037141,3
8d93485dc6a4b2a9f03f,t5V9e,0.96167131,10
8d93485dc6a4b2a9f03f,y9W5d,0.948672282,33
8e1012c9f4775ba6a451,b3C9s,0.392077294,10
8e1012c9f4775ba6a451,g7R2j,0.662065322,15
8e1012c9f4775ba6a451,k4W1c,0.647175353,3
8e1012c9f4775ba6a451,m3D1v,0.655153072,36
8e1012c9f4775ba6a451,r8S3g,0.662704998,5
8e1012c9f4775ba6a451,s8Y2f,0.637870009,3
8e1012c9f4775ba6a451,t5V9e,0.699854624,10
8e1012c9f4775ba6a451,y9W5d,0.637079854,33
8e25bcfa51d165f162f6,b3C9s,0.998762545,10
8e25bcfa51d165f162f6,g7R2j,0.792375136,15
8e25bcfa51d165f162f6,k4W1c,0.997212285,3
8e25bcfa51d165f162f6,m3D1v,0.937627428,36
8e25bcfa51d165f162f6,r8S3g,0.971911638,5
8e25bcfa51d165f162f6,s8Y2f,0.761638078,3
8e25bcfa51d165f162f6,t5V9e,0.907931575,10
8e25bcfa51d165f162f6,y9W5d,0.879905771,33
8ee4fdce37fceab5620a,b3C9s,0.996682933,10
8ee4fdce37fceab5620a,g7R2j,0.96125209,15
8ee4fdce37fceab5620a,k4W1c,0.997682946,3
8ee4fdce37fceab5620a,m3D1v,0.997941731,36
8ee4fdce37fceab5620a,r8S3g,0.855474715,5
8ee4fdce37fceab5620a,s8Y2f,0.666428802,3
8ee4fdce37fceab5620a,t5V9e,0.938930119,10
8ee4fdce37fceab5620a,y9W5d,0.946048146,33
8f1ddd99ac8c59bbd788,b3C9s,0.868789916,10
8f1ddd99ac8c59bbd788,g7R2j,0.78577112,15
8f1ddd99ac8c59bbd788,k4W1c,0.99814137,3
8f1ddd99ac8c59bbd788,m3D1v,0.948290713,36
8f1ddd99ac8c59bbd788,r8S3g,0.914446735,5
8f1ddd99ac8c59bbd788,s8Y2f,0.997689065,3
8f1ddd99ac8c59bbd788,t5V9e,0.9317764,10
8f1ddd99ac8c59bbd788,y9W5d,0.939823497,33
8f477d2c60ec76ce22b7,b3C9s,0.750114148,10
8f477d2c60ec76ce22b7,g7R2j,0.901590248,15
8f477d2c60ec76ce22b7,k4W1c,0.728389742,3
8f477d2c60ec76ce22b7,m3D1v,0.872734759,36
8f477d2c60ec76ce22b7,r8S3g,0.87057369,5
8f477d2c60ec76ce22b7,s8Y2f,0.66508106,3
8f477d2c60ec76ce22b7,t5V9e,0.874486437,10
8f477d2c60ec76ce22b7,y9W5d,0.775426748,33
8f81bd9cbc5471ebfc60,b3C9s,0.840286687,10
8f81bd9cbc5471ebfc60,g7R2j,0.698116357,15
8f81bd9cbc5471ebfc60,k4W1c,0.99751163,3
8f81bd9cbc5471ebfc60,m3D1v,0.740871128,36
8f81bd9cbc5471ebfc60,r8S3g,0.708552817,5
8f81bd9cbc5471ebfc60,s8Y2f,0.724199634,3
8f81bd9cbc5471ebfc60,t5V9e,0.720633505,10
8f81bd9cbc5471ebfc60,y9W5d,0.766269461,33
8f98bfcea1b9f0dba97e,b3C9s,0.924665535,10
8f98bfcea1b9f0dba97e,g7R2j,0.872422054,15
8f98bfcea1b9f0dba97e,k4W1c,0.800651681,3
8f98bfcea1b9f0dba97e,m3D1v,0.895930018,36
8f98bfcea1b9f0dba97e,r8S3g,0.93443019,5
8f98bfcea1b9f0dba97e,s8Y2f,0.984120432,3
8f98bfcea1b9f0dba97e,t5V9e,0.970930858,10
8f98bfcea1b9f0dba97e,y9W5d,0.880414885,33
8f9ecba976a15fa5d900,b3C9s,0.892646747,10
8f9ecba976a15fa5d900,g7R2j,0.813762895,15
8f9ecba976a15fa5d900,k4W1c,0.712240595,3
8f9ecba976a15fa5d900,m3D1v,0.857245446,36
8f9ecba976a15fa5d900,r8S3g,0.892035913,5
8f9ecba976a15fa5d900,s8Y2f,0.599973025,3
8f9ecba976a15fa5d900,t5V9e,0.82646112,10
8f9ecba976a15fa5d900,y9W5d,0.754824548,33
8fb30cb5c7ad360c995f,b3C9s,0.774552828,10
8fb30cb5c7ad360c995f,g7R2j,0.781454671,15
8fb30cb5c7ad360c995f,k4W1c,0.755070547,3
8fb30cb5c7ad360c995f,m3D1v,0.821507953,36
8fb30cb5c7ad360c995f,r8S3g,0.668738355,5
8fb30cb5c7ad360c995f,s8Y2f,0.707153217,3
8fb30cb5c7ad360c995f,t5V9e,0.809439233,10
8fb30cb5c7ad360c995f,y9W5d,0.837786852,33
8fe25991951e1f37568b,b3C9s,0.996060558,10
8fe25991951e1f37568b,g7R2j,0.924419853,15
8fe25991951e1f37568b,k4W1c,0.99802512,3
8fe25991951e1f37568b,m3D1v,0.884342418,36
8fe25991951e1f37568b,r8S3g,0.848007683,5
8fe25991951e1f37568b,s8Y2f,0.999449799,3
8fe25991951e1f37568b,t5V9e,0.885877472,10
8fe25991951e1f37568b,y9W5d,0.887822917,33
8hn55e1bxuyegxa76l3r,b3C9s,0.775286721,10
8hn55e1bxuyegxa76l3r,g7R2j,0.723103489,15
8hn55e1bxuyegxa76l3r,k4W1c,0.865589566,3
8hn55e1bxuyegxa76l3r,m3D1v,0.658324206,36
8hn55e1bxuyegxa76l3r,r8S3g,0.718342277,5
8hn55e1bxuyegxa76l3r,s8Y2f,0.628522816,3
8hn55e1bxuyegxa76l3r,t5V9e,0.831600202,10
8hn55e1bxuyegxa76l3r,y9W5d,0.701107998,33
8ivuhc6n7pr63b39dupt,b3C9s,0.774043613,10
8ivuhc6n7pr63b39dupt,g7R2j,0.725089691,15
8ivuhc6n7pr63b39dupt,k4W1c,0.730557118,3
8ivuhc6n7pr63b39dupt,m3D1v,0.69663771,36
8ivuhc6n7pr63b39dupt,r8S3g,0.659388183,5
8ivuhc6n7pr63b39dupt,s8Y2f,0.669638695,3
8ivuhc6n7pr63b39dupt,t5V9e,0.71299194,10
8ivuhc6n7pr63b39dupt,y9W5d,0.686837135,33
8jo5o2abn697lg482k0e,b3C9s,0.498678531,10
8jo5o2abn697lg482k0e,g7R2j,0.770925374,15
8jo5o2abn697lg482k0e,k4W1c,0.643921336,3
8jo5o2abn697lg482k0e,m3D1v,0.624849637,36
8jo5o2abn697lg482k0e,r8S3g,0.665095019,5
8jo5o2abn697lg482k0e,s8Y2f,0.591822507,3
8jo5o2abn697lg482k0e,t5V9e,0.811741879,10
8jo5o2abn697lg482k0e,y9W5d,0.744158534,33
8kvpozl8kjupzd4yvwbv,b3C9s,0.619469673,10
8kvpozl8kjupzd4yvwbv,g7R2j,0.646966475,15
8kvpozl8kjupzd4yvwbv,k4W1c,0.729042424,3
8kvpozl8kjupzd4yvwbv,m3D1v,0.72512069,36
8kvpozl8kjupzd4yvwbv,r8S3g,0.665709423,5
8kvpozl8kjupzd4yvwbv,s8Y2f,0.813199603,3
8kvpozl8kjupzd4yvwbv,t5V9e,0.780546935,10
8kvpozl8kjupzd4yvwbv,y9W5d,0.69886843,33
8l0qqik09gqh0e5anus0,b3C9s,0.843482237,10
8l0qqik09gqh0e5anus0,g7R2j,0.776845511,15
8l0qqik09gqh0e5anus0,k4W1c,0.677217959,3
8l0qqik09gqh0e5anus0,m3D1v,0.710145812,36
8l0qqik09gqh0e5anus0,r8S3g,0.554835473,5
8l0qqik09gqh0e5anus0,s8Y2f,0.455225159,3
8l0qqik09gqh0e5anus0,t5V9e,0.584128251,10
8l0qqik09gqh0e5anus0,y9W5d,0.742825403,33
8nqoz5k93j7it8w0muhl,b3C9s,0.818262054,10
8nqoz5k93j7it8w0muhl,g7R2j,0.703170565,15
8nqoz5k93j7it8w0muhl,k4W1c,0.751276793,3
8nqoz5k93j7it8w0muhl,m3D1v,0.678308431,36
8nqoz5k93j7it8w0muhl,r8S3g,0.570227195,5
8nqoz5k93j7it8w0muhl,s8Y2f,0.785280566,3
8nqoz5k93j7it8w0muhl,t5V9e,0.730961622,10
8nqoz5k93j7it8w0muhl,y9W5d,0.715084949,33
8rsw4xhmff15occogf32,b3C9s,0.753420135,10
8rsw4xhmff15occogf32,g7R2j,0.740797023,15
8rsw4xhmff15occogf32,k4W1c,0.695276587,3
8rsw4xhmff15occogf32,m3D1v,0.73792939,36
8rsw4xhmff15occogf32,r8S3g,0.6348435,5
8rsw4xhmff15occogf32,s8Y2f,0.771702738,3
8rsw4xhmff15occogf32,t5V9e,0.746128161,10
8rsw4xhmff15occogf32,y9W5d,0.709657939,33
8urc1lsyw615q5prnxwh,b3C9s,0.713602572,10
8urc1lsyw615q5prnxwh,g7R2j,0.746079022,15
8urc1lsyw615q5prnxwh,k4W1c,0.759864524,3
8urc1lsyw615q5prnxwh,m3D1v,0.736958003,36
8urc1lsyw615q5prnxwh,r8S3g,0.713936812,5
8urc1lsyw615q5prnxwh,s8Y2f,0.797741354,3
8urc1lsyw615q5prnxwh,t5V9e,0.726783998,10
8urc1lsyw615q5prnxwh,y9W5d,0.759076278,33
8wkyo305dh8esq6eop37,b3C9s,0.732493201,10
8wkyo305dh8esq6eop37,g7R2j,0.792970986,15
8wkyo305dh8esq6eop37,k4W1c,0.728867182,3
8wkyo305dh8esq6eop37,m3D1v,0.801903658,36
8wkyo305dh8esq6eop37,r8S3g,0.715877115,5
8wkyo305dh8esq6eop37,s8Y2f,0.530029634,3
8wkyo305dh8esq6eop37,t5V9e,0.797604137,10
8wkyo305dh8esq6eop37,y9W5d,0.791221961,33
906ffe092972df38360a,b3C9s,0.926424998,10
906ffe092972df38360a,g7R2j,0.897980008,15
906ffe092972df38360a,k4W1c,0.998251502,3
906ffe092972df38360a,m3D1v,0.92094432,36
906ffe092972df38360a,r8S3g,0.821723408,5
906ffe092972df38360a,s8Y2f,0.863488114,3
906ffe092972df38360a,t5V9e,0.903810081,10
906ffe092972df38360a,y9W5d,0.928197436,33
90f3fbedfce50f644011,b3C9s,0.587905587,10
90f3fbedfce50f644011,g7R2j,0.659675219,15
90f3fbedfce50f644011,k4W1c,0.602383072,3
90f3fbedfce50f644011,m3D1v,0.76477687,36
90f3fbedfce50f644011,r8S3g,0.759414988,5
90f3fbedfce50f644011,s8Y2f,0.814067734,3
90f3fbedfce50f644011,t5V9e,0.832165602,10
90f3fbedfce50f644011,y9W5d,0.741999899,33
90z3slav21r61p88ksba,b3C9s,0.812417238,10
90z3slav21r61p88ksba,g7R2j,0.706475414,15
90z3slav21r61p88ksba,k4W1c,0.653107389,3
90z3slav21r61p88ksba,m3D1v,0.773001535,36
90z3slav21r61p88ksba,r8S3g,0.689922746,5
90z3slav21r61p88ksba,s8Y2f,0.814034082,3
90z3slav21r61p88ksba,t5V9e,0.715753643,10
90z3slav21r61p88ksba,y9W5d,0.741319119,33
9104b8987aefa9d8e884,b3C9s,0.803060427,10
9104b8987aefa9d8e884,g7R2j,0.76310677,15
9104b8987aefa9d8e884,k4W1c,0.780737459,3
9104b8987aefa9d8e884,m3D1v,0.892267587,36
9104b8987aefa9d8e884,r8S3g,0.946530666,5
9104b8987aefa9d8e884,s8Y2f,0.736252794,3
9104b8987aefa9d8e884,t5V9e,0.977604105,10
9104b8987aefa9d8e884,y9W5d,0.918570173,33
912794ea0c6936c83ce2,b3C9s,0.923291656,10
912794ea0c6936c83ce2,g7R2j,0.852759551,15
912794ea0c6936c83ce2,k4W1c,0.995195036,3
912794ea0c6936c83ce2,m3D1v,0.715520834,36
912794ea0c6936c83ce2,r8S3g,0.74018417,5
912794ea0c6936c83ce2,s8Y2f,0.687437562,3
912794ea0c6936c83ce2,t5V9e,0.73656166,10
912794ea0c6936c83ce2,y9W5d,0.846617458,33
91439fcb2590c49dd20d,b3C9s,0.925355836,10
91439fcb2590c49dd20d,g7R2j,0.868652891,15
91439fcb2590c49dd20d,k4W1c,0.653812073,3
91439fcb2590c49dd20d,m3D1v,0.835513247,36
91439fcb2590c49dd20d,r8S3g,0.836788081,5
91439fcb2590c49dd20d,s8Y2f,0.812590732,3
91439fcb2590c49dd20d,t5V9e,0.998447109,10
91439fcb2590c49dd20d,y9W5d,0.820819816,33
914f82268754cbf71a54,b3C9s,0.879888414,10
914f82268754cbf71a54,g7R2j,0.864838236,15
914f82268754cbf71a54,k4W1c,0.786271675,3
914f82268754cbf71a54,m3D1v,0.95166605,36
914f82268754cbf71a54,r8S3g,0.827852708,5
914f82268754cbf71a54,s8Y2f,0.729142206,3
914f82268754cbf71a54,t5V9e,0.941795419,10
914f82268754cbf71a54,y9W5d,0.897455902,33
915813ad1b5f1bbe2d6e,b3C9s,0.858107512,10
915813ad1b5f1bbe2d6e,g7R2j,0.870323691,15
915813ad1b5f1bbe2d6e,k4W1c,0.997004258,3
915813ad1b5f1bbe2d6e,m3D1v,0.961839407,36
915813ad1b5f1bbe2d6e,r8S3g,0.806564361,5
915813ad1b5f1bbe2d6e,s8Y2f,0.837535781,3
915813ad1b5f1bbe2d6e,t5V9e,0.893597771,10
915813ad1b5f1bbe2d6e,y9W5d,0.927727513,33
918236b530adbe510201,b3C9s,0.759664069,10
918236b530adbe510201,g7R2j,0.738215227,15
918236b530adbe510201,k4W1c,0.639310743,3
918236b530adbe510201,m3D1v,0.875000251,36
918236b530adbe510201,r8S3g,0.804986953,5
918236b530adbe510201,s8Y2f,0.761035157,3
918236b530adbe510201,t5V9e,0.864061236,10
918236b530adbe510201,y9W5d,0.770290625,33
919b6f74756bdb77edab,b3C9s,0.993468045,10
919b6f74756bdb77edab,g7R2j,0.908999907,15
919b6f74756bdb77edab,k4W1c,0.675147381,3
919b6f74756bdb77edab,m3D1v,0.958515627,36
919b6f74756bdb77edab,r8S3g,0.71498518,5
919b6f74756bdb77edab,s8Y2f,0.794400815,3
919b6f74756bdb77edab,t5V9e,0.803337045,10
919b6f74756bdb77edab,y9W5d,0.850400933,33
91ybnlkli8x332l13rrk,b3C9s,0.71245707,10
91ybnlkli8x332l13rrk,g7R2j,0.697218361,15
91ybnlkli8x332l13rrk,k4W1c,0.752577073,3
91ybnlkli8x332l13rrk,m3D1v,0.660755003,36
91ybnlkli8x332l13rrk,r8S3g,0.700869711,5
91ybnlkli8x332l13rrk,s8Y2f,0.628104444,3
91ybnlkli8x332l13rrk,t5V9e,0.726705025,10
91ybnlkli8x332l13rrk,y9W5d,0.722541925,33
9294393fcd13593bc537,b3C9s,0.853315449,10
9294393fcd13593bc537,g7R2j,0.948059899,15
9294393fcd13593bc537,k4W1c,0.962484434,3
9294393fcd13593bc537,m3D1v,0.806427955,36
9294393fcd13593bc537,r8S3g,0.800757961,5
9294393fcd13593bc537,s8Y2f,0.747780118,3
9294393fcd13593bc537,t5V9e,0.872146685,10
9294393fcd13593bc537,y9W5d,0.812425124,33
9369995cb6743cb69182,b3C9s,0.911750574,10
9369995cb6743cb69182,g7R2j,0.749539223,15
9369995cb6743cb69182,k4W1c,0.735890643,3
9369995cb6743cb69182,m3D1v,0.937395584,36
9369995cb6743cb69182,r8S3g,0.924818878,5
9369995cb6743cb69182,s8Y2f,0.9987344,3
9369995cb6743cb69182,t5V9e,0.874104261,10
9369995cb6743cb69182,y9W5d,0.920867281,33
93c2f240de504736b8d0,b3C9s,0.998878046,10
93c2f240de504736b8d0,g7R2j,0.9986879,15
93c2f240de504736b8d0,k4W1c,0.762834182,3
93c2f240de504736b8d0,m3D1v,0.831677893,36
93c2f240de504736b8d0,r8S3g,0.727887567,5
93c2f240de504736b8d0,s8Y2f,0.99921118,3
93c2f240de504736b8d0,t5V9e,0.766543776,10
93c2f240de504736b8d0,y9W5d,0.939040594,33
93f200d7351d4980fec6,b3C9s,0.699536447,10
93f200d7351d4980fec6,g7R2j,0.811436437,15
93f200d7351d4980fec6,k4W1c,0.72900112,3
93f200d7351d4980fec6,m3D1v,0.880022277,36
93f200d7351d4980fec6,r8S3g,0.826640162,5
93f200d7351d4980fec6,s8Y2f,0.726965877,3
93f200d7351d4980fec6,t5V9e,0.78390105,10
93f200d7351d4980fec6,y9W5d,0.817079698,33
93f451c36b535d39003d,b3C9s,0.998507498,10
93f451c36b535d39003d,g7R2j,0.857802426,15
93f451c36b535d39003d,k4W1c,0.998948546,3
93f451c36b535d39003d,m3D1v,0.932826908,36
93f451c36b535d39003d,r8S3g,0.899262037,5
93f451c36b535d39003d,s8Y2f,0.998752756,3
93f451c36b535d39003d,t5V9e,0.998980178,10
93f451c36b535d39003d,y9W5d,0.930052423,33
93iq4xjhvlc8072fsfet,b3C9s,0.80313384,10
93iq4xjhvlc8072fsfet,g7R2j,0.788329339,15
93iq4xjhvlc8072fsfet,k4W1c,0.798202555,3
93iq4xjhvlc8072fsfet,m3D1v,0.762908934,36
93iq4xjhvlc8072fsfet,r8S3g,0.66014302,5
93iq4xjhvlc8072fsfet,s8Y2f,0.747645575,3
93iq4xjhvlc8072fsfet,t5V9e,0.616285369,10
93iq4xjhvlc8072fsfet,y9W5d,0.815286389,33
94066a900026329cd5cd,b3C9s,0.713807268,10
94066a900026329cd5cd,g7R2j,0.789420895,15
94066a900026329cd5cd,k4W1c,0.896285369,3
94066a900026329cd5cd,m3D1v,0.81285872,36
94066a900026329cd5cd,r8S3g,0.690480606,5
94066a900026329cd5cd,s8Y2f,0.664733339,3
94066a900026329cd5cd,t5V9e,0.836078174,10
94066a900026329cd5cd,y9W5d,0.774304676,33
9417c1b4c24e428984bc,b3C9s,0.887928,10
9417c1b4c24e428984bc,g7R2j,0.746476322,15
9417c1b4c24e428984bc,k4W1c,0.561475359,3
9417c1b4c24e428984bc,m3D1v,0.805760314,36
9417c1b4c24e428984bc,r8S3g,0.755810403,5
9417c1b4c24e428984bc,s8Y2f,0.618666549,3
9417c1b4c24e428984bc,t5V9e,0.710963192,10
9417c1b4c24e428984bc,y9W5d,0.708884063,33
94752e120f6bb6178ad5,b3C9s,0.957694962,10
94752e120f6bb6178ad5,g7R2j,0.877300909,15
94752e120f6bb6178ad5,k4W1c,0.751826723,3
94752e120f6bb6178ad5,m3D1v,0.88723112,36
94752e120f6bb6178ad5,r8S3g,0.844488624,5
94752e120f6bb6178ad5,s8Y2f,0.761585051,3
94752e120f6bb6178ad5,t5V9e,0.899656044,10
94752e120f6bb6178ad5,y9W5d,0.837785104,33
9493dac6dc982d2b3dbe,b3C9s,0.783113147,10
9493dac6dc982d2b3dbe,g7R2j,0.742832357,15
9493dac6dc982d2b3dbe,k4W1c,0.6995297,3
9493dac6dc982d2b3dbe,m3D1v,0.668625328,36
9493dac6dc982d2b3dbe,r8S3g,0.641795678,5
9493dac6dc982d2b3dbe,s8Y2f,0.781086854,3
9493dac6dc982d2b3dbe,t5V9e,0.713609699,10
9493dac6dc982d2b3dbe,y9W5d,0.719533049,33
94a770d27cae58950a5b,b3C9s,0.998696466,10
94a770d27cae58950a5b,g7R2j,0.917542365,15
94a770d27cae58950a5b,k4W1c,0.997701302,3
94a770d27cae58950a5b,m3D1v,0.94956119,36
94a770d27cae58950a5b,r8S3g,0.914546067,5
94a770d27cae58950a5b,s8Y2f,0.795765883,3
94a770d27cae58950a5b,t5V9e,0.90652879,10
94a770d27cae58950a5b,y9W5d,0.890089075,33
951678e2f3db4cd9911d,b3C9s,0.998197094,10
951678e2f3db4cd9911d,g7R2j,0.835712368,15
951678e2f3db4cd9911d,k4W1c,0.929813473,3
951678e2f3db4cd9911d,m3D1v,0.909555092,36
951678e2f3db4cd9911d,r8S3g,0.962031687,5
951678e2f3db4cd9911d,s8Y2f,0.998245384,3
951678e2f3db4cd9911d,t5V9e,0.96003922,10
951678e2f3db4cd9911d,y9W5d,0.932736986,33
951d2aca1b8a1c336908,b3C9s,0.817432169,10
951d2aca1b8a1c336908,g7R2j,0.704263296,15
951d2aca1b8a1c336908,k4W1c,0.998771111,3
951d2aca1b8a1c336908,m3D1v,0.828091058,36
951d2aca1b8a1c336908,r8S3g,0.854557868,5
951d2aca1b8a1c336908,s8Y2f,0.693314231,3
