student_ID,knowledge_id,knowledge_name,mastery,mastery_percentage,question_count,submit_count,correct_count,level
me044us8pj1824r4dye2,b3C9s,知识点b3C9s,0.6861,68.61,2,7,3,good
me044us8pj1824r4dye2,g7R2j,知识点g7R2j,0.5098,50.98,3,7,3,medium
me044us8pj1824r4dye2,k4W1c,知识点k4W1c,0.8132,81.32,1,1,1,good
me044us8pj1824r4dye2,m3D1v,知识点m3D1v,0.7184,71.84,11,29,14,good
me044us8pj1824r4dye2,r8S3g,知识点r8S3g,0.6081,60.81,5,39,4,good
me044us8pj1824r4dye2,s8Y2f,知识点s8Y2f,0.6232,62.32,1,3,1,good
me044us8pj1824r4dye2,t5V9e,知识点t5V9e,0.7498,74.98,4,15,10,good
me044us8pj1824r4dye2,y9W5d,知识点y9W5d,0.6874,68.74,10,34,16,good
0lgtv09uoh3ova8sjbze,b3C9s,知识点b3C9s,0.6265,62.65,2,2,0,good
0lgtv09uoh3ova8sjbze,g7R2j,知识点g7R2j,0.7331,73.31,4,8,3,good
0lgtv09uoh3ova8sjbze,k4W1c,知识点k4W1c,0.5662,56.62,1,1,0,medium
0lgtv09uoh3ova8sjbze,m3D1v,知识点m3D1v,0.6803,68.03,11,36,16,good
0lgtv09uoh3ova8sjbze,r8S3g,知识点r8S3g,0.6589,65.89,5,25,8,good
0lgtv09uoh3ova8sjbze,s8Y2f,知识点s8Y2f,0.6633,66.33,1,4,2,good
0lgtv09uoh3ova8sjbze,t5V9e,知识点t5V9e,0.705,70.5,5,28,15,good
0lgtv09uoh3ova8sjbze,y9W5d,知识点y9W5d,0.7642,76.42,11,39,27,good
4e693829528e3e7de62a,b3C9s,知识点b3C9s,0.8105,81.05,3,20,13,good
4e693829528e3e7de62a,g7R2j,知识点g7R2j,0.757,75.7,5,85,61,good
4e693829528e3e7de62a,k4W1c,知识点k4W1c,0.6641,66.41,1,31,23,good
4e693829528e3e7de62a,m3D1v,知识点m3D1v,0.7256,72.56,12,176,131,good
4e693829528e3e7de62a,r8S3g,知识点r8S3g,0.7459,74.59,5,58,21,good
4e693829528e3e7de62a,s8Y2f,知识点s8Y2f,0.7449,74.49,1,15,12,good
4e693829528e3e7de62a,t5V9e,知识点t5V9e,0.8392,83.92,5,91,74,good
4e693829528e3e7de62a,y9W5d,知识点y9W5d,0.7275,72.75,11,196,142,good
4aa8ff74dc576b7adbcd,b3C9s,知识点b3C9s,0.9659,96.59,3,6,5,good
4aa8ff74dc576b7adbcd,g7R2j,知识点g7R2j,0.7815,78.15,5,10,9,good
4aa8ff74dc576b7adbcd,k4W1c,知识点k4W1c,0.7419,74.19,1,2,2,good
4aa8ff74dc576b7adbcd,m3D1v,知识点m3D1v,0.8337,83.37,12,54,42,good
4aa8ff74dc576b7adbcd,r8S3g,知识点r8S3g,0.9245,92.45,5,9,6,good
4aa8ff74dc576b7adbcd,s8Y2f,知识点s8Y2f,0.6918,69.18,1,18,15,good
4aa8ff74dc576b7adbcd,t5V9e,知识点t5V9e,0.7778,77.78,5,48,35,good
4aa8ff74dc576b7adbcd,y9W5d,知识点y9W5d,0.8466,84.66,11,120,110,good
792e3326f0d9f68389d9,b3C9s,知识点b3C9s,0.8691,86.91,3,7,5,good
792e3326f0d9f68389d9,g7R2j,知识点g7R2j,0.8432,84.32,5,9,6,good
792e3326f0d9f68389d9,k4W1c,知识点k4W1c,0.6385,63.85,1,6,2,good
792e3326f0d9f68389d9,m3D1v,知识点m3D1v,0.7638,76.38,12,65,26,good
792e3326f0d9f68389d9,r8S3g,知识点r8S3g,0.7782,77.82,5,55,6,good
792e3326f0d9f68389d9,s8Y2f,知识点s8Y2f,0.6648,66.48,1,6,1,good
792e3326f0d9f68389d9,t5V9e,知识点t5V9e,0.6918,69.18,5,68,28,good
792e3326f0d9f68389d9,y9W5d,知识点y9W5d,0.7585,75.85,11,78,29,good
9b913075e93b2b788102,b3C9s,知识点b3C9s,0.7531,75.31,3,10,3,good
9b913075e93b2b788102,g7R2j,知识点g7R2j,0.744,74.4,5,63,19,good
9b913075e93b2b788102,k4W1c,知识点k4W1c,0.6626,66.26,1,33,18,good
9b913075e93b2b788102,m3D1v,知识点m3D1v,0.758,75.8,12,75,34,good
9b913075e93b2b788102,r8S3g,知识点r8S3g,0.751,75.1,5,37,11,good
9b913075e93b2b788102,s8Y2f,知识点s8Y2f,0.5979,59.79,1,13,8,medium
9b913075e93b2b788102,t5V9e,知识点t5V9e,0.7434,74.34,5,49,23,good
9b913075e93b2b788102,y9W5d,知识点y9W5d,0.7063,70.63,11,143,75,good
1c2aef3af32f6323a31d,b3C9s,知识点b3C9s,0.9986,99.86,3,4,4,good
1c2aef3af32f6323a31d,g7R2j,知识点g7R2j,0.9441,94.41,5,9,7,good
1c2aef3af32f6323a31d,k4W1c,知识点k4W1c,0.9982,99.82,1,2,2,good
1c2aef3af32f6323a31d,m3D1v,知识点m3D1v,0.9435,94.35,12,35,23,good
1c2aef3af32f6323a31d,r8S3g,知识点r8S3g,0.8162,81.62,5,54,10,good
1c2aef3af32f6323a31d,s8Y2f,知识点s8Y2f,0.8141,81.41,1,1,1,good
1c2aef3af32f6323a31d,t5V9e,知识点t5V9e,0.9317,93.17,5,24,9,good
1c2aef3af32f6323a31d,y9W5d,知识点y9W5d,0.9312,93.12,11,21,16,good
9f0ce6d4cdf9d1772417,b3C9s,知识点b3C9s,0.8861,88.61,3,9,5,good
9f0ce6d4cdf9d1772417,g7R2j,知识点g7R2j,0.8896,88.96,5,12,8,good
9f0ce6d4cdf9d1772417,k4W1c,知识点k4W1c,0.9977,99.77,1,1,1,good
9f0ce6d4cdf9d1772417,m3D1v,知识点m3D1v,0.879,87.9,12,23,15,good
9f0ce6d4cdf9d1772417,r8S3g,知识点r8S3g,0.9617,96.17,5,6,6,good
9f0ce6d4cdf9d1772417,s8Y2f,知识点s8Y2f,0.9982,99.82,1,1,1,good
9f0ce6d4cdf9d1772417,t5V9e,知识点t5V9e,0.8393,83.93,5,16,12,good
9f0ce6d4cdf9d1772417,y9W5d,知识点y9W5d,0.8467,84.67,11,60,39,good
db0241cf536c2174d9ed,b3C9s,知识点b3C9s,0.9988,99.88,3,5,5,good
db0241cf536c2174d9ed,g7R2j,知识点g7R2j,0.7864,78.64,5,22,10,good
db0241cf536c2174d9ed,k4W1c,知识点k4W1c,0.6731,67.31,1,8,6,good
db0241cf536c2174d9ed,m3D1v,知识点m3D1v,0.7588,75.88,12,46,23,good
db0241cf536c2174d9ed,r8S3g,知识点r8S3g,0.7209,72.09,5,20,6,good
db0241cf536c2174d9ed,s8Y2f,知识点s8Y2f,0.5255,52.55,1,4,1,medium
db0241cf536c2174d9ed,t5V9e,知识点t5V9e,0.8701,87.01,5,8,7,good
db0241cf536c2174d9ed,y9W5d,知识点y9W5d,0.8007,80.07,11,49,37,good
2c27d4de6ae130e7e242,b3C9s,知识点b3C9s,0.7584,75.84,3,16,16,good
2c27d4de6ae130e7e242,g7R2j,知识点g7R2j,0.8014,80.14,5,35,19,good
2c27d4de6ae130e7e242,k4W1c,知识点k4W1c,0.7089,70.89,1,6,1,good
2c27d4de6ae130e7e242,m3D1v,知识点m3D1v,0.7749,77.49,12,84,47,good
2c27d4de6ae130e7e242,r8S3g,知识点r8S3g,0.6791,67.91,5,69,10,good
2c27d4de6ae130e7e242,s8Y2f,知识点s8Y2f,0.7638,76.38,1,25,25,good
2c27d4de6ae130e7e242,t5V9e,知识点t5V9e,0.6866,68.66,5,45,18,good
2c27d4de6ae130e7e242,y9W5d,知识点y9W5d,0.7092,70.92,11,139,78,good
2b3492096a4d12bb86cd,g7R2j,知识点g7R2j,0.1486,14.86,1,5,3,poor
2b3492096a4d12bb86cd,m3D1v,知识点m3D1v,0.5356,53.56,7,24,15,medium
2b3492096a4d12bb86cd,r8S3g,知识点r8S3g,0.8177,81.77,5,28,17,good
2b3492096a4d12bb86cd,t5V9e,知识点t5V9e,0.8134,81.34,5,12,8,good
2b3492096a4d12bb86cd,y9W5d,知识点y9W5d,0.2489,24.89,4,50,34,poor
f8c2f04e8e116f0fd237,b3C9s,知识点b3C9s,0.998,99.8,3,3,3,good
f8c2f04e8e116f0fd237,g7R2j,知识点g7R2j,0.8118,81.18,5,8,5,good
f8c2f04e8e116f0fd237,k4W1c,知识点k4W1c,0.7129,71.29,1,10,5,good
f8c2f04e8e116f0fd237,m3D1v,知识点m3D1v,0.7591,75.91,12,113,69,good
f8c2f04e8e116f0fd237,r8S3g,知识点r8S3g,0.7303,73.03,5,38,14,good
f8c2f04e8e116f0fd237,s8Y2f,知识点s8Y2f,0.9982,99.82,1,1,1,good
f8c2f04e8e116f0fd237,t5V9e,知识点t5V9e,0.7161,71.61,5,69,20,good
f8c2f04e8e116f0fd237,y9W5d,知识点y9W5d,0.8589,85.89,11,41,19,good
2a6394114c31a10dc92b,b3C9s,知识点b3C9s,0.8959,89.59,3,11,8,good
2a6394114c31a10dc92b,g7R2j,知识点g7R2j,0.7932,79.32,5,59,25,good
2a6394114c31a10dc92b,k4W1c,知识点k4W1c,0.8135,81.35,1,2,1,good
2a6394114c31a10dc92b,m3D1v,知识点m3D1v,0.7976,79.76,12,117,71,good
2a6394114c31a10dc92b,r8S3g,知识点r8S3g,0.715,71.5,5,51,13,good
2a6394114c31a10dc92b,s8Y2f,知识点s8Y2f,0.6386,63.86,1,5,1,good
2a6394114c31a10dc92b,t5V9e,知识点t5V9e,0.8105,81.05,5,39,30,good
2a6394114c31a10dc92b,y9W5d,知识点y9W5d,0.8009,80.09,11,89,39,good
0559e9cf806dab4cc20d,b3C9s,知识点b3C9s,0.6488,64.88,3,17,6,good
0559e9cf806dab4cc20d,g7R2j,知识点g7R2j,0.6648,66.48,5,53,35,good
0559e9cf806dab4cc20d,k4W1c,知识点k4W1c,0.7402,74.02,1,9,8,good
0559e9cf806dab4cc20d,m3D1v,知识点m3D1v,0.7403,74.03,12,53,24,good
0559e9cf806dab4cc20d,r8S3g,知识点r8S3g,0.8774,87.74,5,21,6,good
0559e9cf806dab4cc20d,s8Y2f,知识点s8Y2f,0.581,58.1,1,3,1,medium
0559e9cf806dab4cc20d,t5V9e,知识点t5V9e,0.7512,75.12,5,17,9,good
0559e9cf806dab4cc20d,y9W5d,知识点y9W5d,0.7275,72.75,11,37,23,good
6c14ce386a9cda72549c,b3C9s,知识点b3C9s,0.7824,78.24,3,40,33,good
6c14ce386a9cda72549c,g7R2j,知识点g7R2j,0.7988,79.88,5,40,38,good
6c14ce386a9cda72549c,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
6c14ce386a9cda72549c,m3D1v,知识点m3D1v,0.8604,86.04,12,37,28,good
6c14ce386a9cda72549c,r8S3g,知识点r8S3g,0.9986,99.86,5,6,6,good
6c14ce386a9cda72549c,s8Y2f,知识点s8Y2f,0.7806,78.06,1,5,2,good
6c14ce386a9cda72549c,t5V9e,知识点t5V9e,0.8638,86.38,5,20,16,good
6c14ce386a9cda72549c,y9W5d,知识点y9W5d,0.816,81.6,11,87,72,good
2007f4965d2aa6064a25,b3C9s,知识点b3C9s,0.8446,84.46,3,5,5,good
2007f4965d2aa6064a25,g7R2j,知识点g7R2j,0.7525,75.25,5,20,14,good
2007f4965d2aa6064a25,k4W1c,知识点k4W1c,0.9982,99.82,1,1,1,good
2007f4965d2aa6064a25,m3D1v,知识点m3D1v,0.8463,84.63,12,48,32,good
2007f4965d2aa6064a25,r8S3g,知识点r8S3g,0.9459,94.59,5,9,9,good
2007f4965d2aa6064a25,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
2007f4965d2aa6064a25,t5V9e,知识点t5V9e,0.9355,93.55,5,17,15,good
2007f4965d2aa6064a25,y9W5d,知识点y9W5d,0.8239,82.39,11,37,24,good
6fa0b38bfd05105503a1,b3C9s,知识点b3C9s,0.8015,80.15,3,11,11,good
6fa0b38bfd05105503a1,g7R2j,知识点g7R2j,0.838,83.8,5,9,9,good
6fa0b38bfd05105503a1,k4W1c,知识点k4W1c,0.814,81.4,1,2,1,good
6fa0b38bfd05105503a1,m3D1v,知识点m3D1v,0.7977,79.77,12,25,17,good
6fa0b38bfd05105503a1,r8S3g,知识点r8S3g,0.7347,73.47,5,44,7,good
6fa0b38bfd05105503a1,s8Y2f,知识点s8Y2f,0.6412,64.12,1,2,1,good
6fa0b38bfd05105503a1,t5V9e,知识点t5V9e,0.7772,77.72,5,51,25,good
6fa0b38bfd05105503a1,y9W5d,知识点y9W5d,0.7411,74.11,11,47,29,good
3e4e608ace87fe97bdb5,b3C9s,知识点b3C9s,0.8982,89.82,3,8,3,good
3e4e608ace87fe97bdb5,g7R2j,知识点g7R2j,0.7359,73.59,5,36,24,good
3e4e608ace87fe97bdb5,k4W1c,知识点k4W1c,0.997,99.7,1,1,1,good
3e4e608ace87fe97bdb5,m3D1v,知识点m3D1v,0.9068,90.68,12,36,29,good
3e4e608ace87fe97bdb5,r8S3g,知识点r8S3g,0.9422,94.22,5,14,6,good
3e4e608ace87fe97bdb5,s8Y2f,知识点s8Y2f,0.8131,81.31,1,1,1,good
3e4e608ace87fe97bdb5,t5V9e,知识点t5V9e,0.9589,95.89,5,10,10,good
3e4e608ace87fe97bdb5,y9W5d,知识点y9W5d,0.9224,92.24,11,25,24,good
d554e419f820fa5cb0ca,b3C9s,知识点b3C9s,0.9172,91.72,3,6,6,good
d554e419f820fa5cb0ca,g7R2j,知识点g7R2j,0.9582,95.82,5,12,12,good
d554e419f820fa5cb0ca,k4W1c,知识点k4W1c,0.7891,78.91,1,6,6,good
d554e419f820fa5cb0ca,m3D1v,知识点m3D1v,0.9013,90.13,12,23,17,good
d554e419f820fa5cb0ca,r8S3g,知识点r8S3g,0.8358,83.58,5,19,6,good
d554e419f820fa5cb0ca,s8Y2f,知识点s8Y2f,0.9983,99.83,1,1,1,good
d554e419f820fa5cb0ca,t5V9e,知识点t5V9e,0.9463,94.63,5,15,15,good
d554e419f820fa5cb0ca,y9W5d,知识点y9W5d,0.9053,90.53,11,27,25,good
b8d20bc2e0d3d86f5613,b3C9s,知识点b3C9s,0.7368,73.68,3,7,3,good
b8d20bc2e0d3d86f5613,g7R2j,知识点g7R2j,0.7112,71.12,5,25,19,good
b8d20bc2e0d3d86f5613,k4W1c,知识点k4W1c,0.7619,76.19,1,1,1,good
b8d20bc2e0d3d86f5613,m3D1v,知识点m3D1v,0.8814,88.14,12,27,24,good
b8d20bc2e0d3d86f5613,r8S3g,知识点r8S3g,0.9461,94.61,5,10,7,good
b8d20bc2e0d3d86f5613,s8Y2f,知识点s8Y2f,0.8141,81.41,1,2,1,good
b8d20bc2e0d3d86f5613,t5V9e,知识点t5V9e,0.9232,92.32,5,11,10,good
b8d20bc2e0d3d86f5613,y9W5d,知识点y9W5d,0.8428,84.28,11,45,35,good
df62b7675d1fdb8e6b11,b3C9s,知识点b3C9s,0.9,90.0,3,15,14,good
df62b7675d1fdb8e6b11,g7R2j,知识点g7R2j,0.833,83.3,5,18,13,good
df62b7675d1fdb8e6b11,k4W1c,知识点k4W1c,0.7809,78.09,1,12,12,good
df62b7675d1fdb8e6b11,m3D1v,知识点m3D1v,0.8609,86.09,12,23,18,good
df62b7675d1fdb8e6b11,r8S3g,知识点r8S3g,0.9514,95.14,5,11,7,good
df62b7675d1fdb8e6b11,s8Y2f,知识点s8Y2f,0.6669,66.69,1,3,1,good
df62b7675d1fdb8e6b11,t5V9e,知识点t5V9e,0.8619,86.19,5,5,5,good
df62b7675d1fdb8e6b11,y9W5d,知识点y9W5d,0.8665,86.65,11,38,36,good
ff63c210b94623453b5f,b3C9s,知识点b3C9s,0.9979,99.79,3,5,5,good
ff63c210b94623453b5f,g7R2j,知识点g7R2j,0.887,88.7,5,41,19,good
ff63c210b94623453b5f,k4W1c,知识点k4W1c,0.8014,80.14,1,5,4,good
ff63c210b94623453b5f,m3D1v,知识点m3D1v,0.7895,78.95,12,44,23,good
ff63c210b94623453b5f,r8S3g,知识点r8S3g,0.7152,71.52,5,44,9,good
ff63c210b94623453b5f,s8Y2f,知识点s8Y2f,0.998,99.8,1,1,1,good
ff63c210b94623453b5f,t5V9e,知识点t5V9e,0.731,73.1,5,49,11,good
ff63c210b94623453b5f,y9W5d,知识点y9W5d,0.8393,83.93,11,41,22,good
a2f48a796e250a14ff55,b3C9s,知识点b3C9s,0.8532,85.32,3,12,12,good
a2f48a796e250a14ff55,g7R2j,知识点g7R2j,0.6363,63.63,5,44,29,good
a2f48a796e250a14ff55,k4W1c,知识点k4W1c,0.8118,81.18,1,4,3,good
a2f48a796e250a14ff55,m3D1v,知识点m3D1v,0.7901,79.01,12,100,46,good
a2f48a796e250a14ff55,r8S3g,知识点r8S3g,0.91,91.0,5,52,25,good
a2f48a796e250a14ff55,s8Y2f,知识点s8Y2f,0.788,78.8,1,3,3,good
a2f48a796e250a14ff55,t5V9e,知识点t5V9e,0.847,84.7,5,17,10,good
a2f48a796e250a14ff55,y9W5d,知识点y9W5d,0.8053,80.53,11,57,27,good
8975db410fd78d462688,b3C9s,知识点b3C9s,0.96,96.0,3,14,14,good
8975db410fd78d462688,g7R2j,知识点g7R2j,0.8634,86.34,5,20,19,good
8975db410fd78d462688,k4W1c,知识点k4W1c,0.7028,70.28,1,4,1,good
8975db410fd78d462688,m3D1v,知识点m3D1v,0.954,95.4,12,23,21,good
8975db410fd78d462688,r8S3g,知识点r8S3g,0.9991,99.91,5,6,6,good
8975db410fd78d462688,s8Y2f,知识点s8Y2f,0.9983,99.83,1,1,1,good
8975db410fd78d462688,t5V9e,知识点t5V9e,0.9517,95.17,5,8,6,good
8975db410fd78d462688,y9W5d,知识点y9W5d,0.9087,90.87,11,39,34,good
dac03bcbefc3a08c8b50,b3C9s,知识点b3C9s,0.9434,94.34,3,4,3,good
dac03bcbefc3a08c8b50,g7R2j,知识点g7R2j,0.8129,81.29,5,23,5,good
dac03bcbefc3a08c8b50,k4W1c,知识点k4W1c,0.814,81.4,1,1,1,good
dac03bcbefc3a08c8b50,m3D1v,知识点m3D1v,0.8831,88.31,12,25,13,good
dac03bcbefc3a08c8b50,r8S3g,知识点r8S3g,0.9988,99.88,5,6,6,good
dac03bcbefc3a08c8b50,s8Y2f,知识点s8Y2f,0.7619,76.19,1,1,1,good
dac03bcbefc3a08c8b50,t5V9e,知识点t5V9e,0.8971,89.71,5,8,5,good
dac03bcbefc3a08c8b50,y9W5d,知识点y9W5d,0.9389,93.89,11,13,11,good
d7464b55181ef45e2d63,b3C9s,知识点b3C9s,0.9983,99.83,3,3,3,good
d7464b55181ef45e2d63,g7R2j,知识点g7R2j,0.9974,99.74,5,5,5,good
d7464b55181ef45e2d63,k4W1c,知识点k4W1c,0.8146,81.46,1,2,1,good
d7464b55181ef45e2d63,m3D1v,知识点m3D1v,0.8149,81.49,12,58,16,good
d7464b55181ef45e2d63,r8S3g,知识点r8S3g,0.7947,79.47,5,25,6,good
d7464b55181ef45e2d63,s8Y2f,知识点s8Y2f,0.9962,99.62,1,1,1,good
d7464b55181ef45e2d63,t5V9e,知识点t5V9e,0.7097,70.97,5,67,26,good
d7464b55181ef45e2d63,y9W5d,知识点y9W5d,0.8569,85.69,11,30,13,good
663aff87732c52f0e342,b3C9s,知识点b3C9s,0.9981,99.81,3,4,4,good
663aff87732c52f0e342,g7R2j,知识点g7R2j,0.8356,83.56,5,11,5,good
663aff87732c52f0e342,k4W1c,知识点k4W1c,0.586,58.6,1,28,1,medium
663aff87732c52f0e342,m3D1v,知识点m3D1v,0.7053,70.53,12,154,51,good
663aff87732c52f0e342,r8S3g,知识点r8S3g,0.6571,65.71,5,51,9,good
663aff87732c52f0e342,s8Y2f,知识点s8Y2f,0.7244,72.44,1,6,2,good
663aff87732c52f0e342,t5V9e,知识点t5V9e,0.7381,73.81,5,135,68,good
663aff87732c52f0e342,y9W5d,知识点y9W5d,0.6408,64.08,11,135,42,good
c3beec92b66ff78a6ba9,b3C9s,知识点b3C9s,0.7678,76.78,3,13,6,good
c3beec92b66ff78a6ba9,g7R2j,知识点g7R2j,0.8829,88.29,5,14,5,good
c3beec92b66ff78a6ba9,k4W1c,知识点k4W1c,0.7031,70.31,1,3,1,good
c3beec92b66ff78a6ba9,m3D1v,知识点m3D1v,0.7954,79.54,12,68,20,good
c3beec92b66ff78a6ba9,r8S3g,知识点r8S3g,0.8045,80.45,5,25,9,good
c3beec92b66ff78a6ba9,s8Y2f,知识点s8Y2f,0.7353,73.53,1,1,1,good
c3beec92b66ff78a6ba9,t5V9e,知识点t5V9e,0.7935,79.35,5,34,16,good
c3beec92b66ff78a6ba9,y9W5d,知识点y9W5d,0.8584,85.84,11,52,31,good
7535fe5ae754da62a534,b3C9s,知识点b3C9s,0.9978,99.78,3,3,3,good
7535fe5ae754da62a534,g7R2j,知识点g7R2j,0.8216,82.16,5,17,11,good
7535fe5ae754da62a534,k4W1c,知识点k4W1c,0.9984,99.84,1,1,1,good
7535fe5ae754da62a534,m3D1v,知识点m3D1v,0.9181,91.81,12,22,17,good
7535fe5ae754da62a534,r8S3g,知识点r8S3g,0.8801,88.01,5,39,8,good
7535fe5ae754da62a534,s8Y2f,知识点s8Y2f,0.8136,81.36,1,2,1,good
7535fe5ae754da62a534,t5V9e,知识点t5V9e,0.8991,89.91,5,7,6,good
7535fe5ae754da62a534,y9W5d,知识点y9W5d,0.9074,90.74,11,24,14,good
d9dfc134efd3826bdaed,b3C9s,知识点b3C9s,0.8928,89.28,3,12,10,good
d9dfc134efd3826bdaed,g7R2j,知识点g7R2j,0.7495,74.95,5,14,14,good
d9dfc134efd3826bdaed,k4W1c,知识点k4W1c,0.944,94.4,1,2,2,good
d9dfc134efd3826bdaed,m3D1v,知识点m3D1v,0.8061,80.61,12,46,28,good
d9dfc134efd3826bdaed,r8S3g,知识点r8S3g,0.9401,94.01,5,18,8,good
d9dfc134efd3826bdaed,s8Y2f,知识点s8Y2f,0.9982,99.82,1,1,1,good
d9dfc134efd3826bdaed,t5V9e,知识点t5V9e,0.8768,87.68,5,9,6,good
d9dfc134efd3826bdaed,y9W5d,知识点y9W5d,0.9101,91.01,11,29,25,good
e2ea6dbbe90983dbb208,b3C9s,知识点b3C9s,0.9978,99.78,3,4,4,good
e2ea6dbbe90983dbb208,g7R2j,知识点g7R2j,0.9982,99.82,5,5,5,good
e2ea6dbbe90983dbb208,k4W1c,知识点k4W1c,0.814,81.4,1,2,1,good
e2ea6dbbe90983dbb208,m3D1v,知识点m3D1v,0.8971,89.71,12,31,19,good
e2ea6dbbe90983dbb208,r8S3g,知识点r8S3g,0.6452,64.52,5,67,7,good
e2ea6dbbe90983dbb208,s8Y2f,知识点s8Y2f,0.9983,99.83,1,1,1,good
e2ea6dbbe90983dbb208,t5V9e,知识点t5V9e,0.7823,78.23,5,69,37,good
e2ea6dbbe90983dbb208,y9W5d,知识点y9W5d,0.9538,95.38,11,14,13,good
6efd2d79656d1b056f72,b3C9s,知识点b3C9s,0.7195,71.95,3,14,8,good
6efd2d79656d1b056f72,g7R2j,知识点g7R2j,0.8184,81.84,5,12,10,good
6efd2d79656d1b056f72,k4W1c,知识点k4W1c,0.5592,55.92,1,7,2,medium
6efd2d79656d1b056f72,m3D1v,知识点m3D1v,0.8588,85.88,12,34,18,good
6efd2d79656d1b056f72,r8S3g,知识点r8S3g,0.7617,76.17,5,41,11,good
6efd2d79656d1b056f72,s8Y2f,知识点s8Y2f,0.998,99.8,1,1,1,good
6efd2d79656d1b056f72,t5V9e,知识点t5V9e,0.7736,77.36,5,37,21,good
6efd2d79656d1b056f72,y9W5d,知识点y9W5d,0.7489,74.89,11,47,24,good
d5067bceac0ffa5e4704,b3C9s,知识点b3C9s,0.9069,90.69,3,7,5,good
d5067bceac0ffa5e4704,g7R2j,知识点g7R2j,0.9055,90.55,5,10,5,good
d5067bceac0ffa5e4704,k4W1c,知识点k4W1c,0.9972,99.72,1,1,1,good
d5067bceac0ffa5e4704,m3D1v,知识点m3D1v,0.905,90.5,12,23,13,good
d5067bceac0ffa5e4704,r8S3g,知识点r8S3g,0.8325,83.25,5,19,6,good
d5067bceac0ffa5e4704,s8Y2f,知识点s8Y2f,0.9975,99.75,1,1,1,good
d5067bceac0ffa5e4704,t5V9e,知识点t5V9e,0.9339,93.39,5,7,5,good
d5067bceac0ffa5e4704,y9W5d,知识点y9W5d,0.9804,98.04,11,12,11,good
ebe7a295f61c831b0093,b3C9s,知识点b3C9s,0.798,79.8,3,17,14,good
ebe7a295f61c831b0093,g7R2j,知识点g7R2j,0.8231,82.31,5,23,19,good
ebe7a295f61c831b0093,k4W1c,知识点k4W1c,0.7417,74.17,1,3,3,good
ebe7a295f61c831b0093,m3D1v,知识点m3D1v,0.8805,88.05,12,28,24,good
ebe7a295f61c831b0093,r8S3g,知识点r8S3g,0.7609,76.09,5,19,7,good
ebe7a295f61c831b0093,s8Y2f,知识点s8Y2f,0.7734,77.34,1,4,4,good
ebe7a295f61c831b0093,t5V9e,知识点t5V9e,0.8196,81.96,5,13,11,good
ebe7a295f61c831b0093,y9W5d,知识点y9W5d,0.8765,87.65,11,32,27,good
fc916744a3bd5120978f,b3C9s,知识点b3C9s,0.7797,77.97,3,17,3,good
fc916744a3bd5120978f,g7R2j,知识点g7R2j,0.8493,84.93,5,17,15,good
fc916744a3bd5120978f,k4W1c,知识点k4W1c,0.9983,99.83,1,1,1,good
fc916744a3bd5120978f,m3D1v,知识点m3D1v,0.9206,92.06,12,23,21,good
fc916744a3bd5120978f,r8S3g,知识点r8S3g,0.7516,75.16,5,14,8,good
fc916744a3bd5120978f,s8Y2f,知识点s8Y2f,0.7621,76.21,1,1,1,good
fc916744a3bd5120978f,t5V9e,知识点t5V9e,0.8761,87.61,5,12,12,good
fc916744a3bd5120978f,y9W5d,知识点y9W5d,0.8765,87.65,11,27,25,good
7c30aec52f13bebe07a6,b3C9s,知识点b3C9s,0.8826,88.26,3,9,4,good
7c30aec52f13bebe07a6,g7R2j,知识点g7R2j,0.9609,96.09,5,5,5,good
7c30aec52f13bebe07a6,k4W1c,知识点k4W1c,0.7623,76.23,1,3,1,good
7c30aec52f13bebe07a6,m3D1v,知识点m3D1v,0.891,89.1,12,17,12,good
7c30aec52f13bebe07a6,r8S3g,知识点r8S3g,0.7833,78.33,5,19,10,good
7c30aec52f13bebe07a6,s8Y2f,知识点s8Y2f,0.8142,81.42,1,1,1,good
7c30aec52f13bebe07a6,t5V9e,知识点t5V9e,0.8716,87.16,5,18,16,good
7c30aec52f13bebe07a6,y9W5d,知识点y9W5d,0.9312,93.12,11,14,12,good
2d9a38c93e37bc475cb6,b3C9s,知识点b3C9s,0.8324,83.24,3,10,3,good
2d9a38c93e37bc475cb6,g7R2j,知识点g7R2j,0.729,72.9,5,17,13,good
2d9a38c93e37bc475cb6,k4W1c,知识点k4W1c,0.8637,86.37,1,3,3,good
2d9a38c93e37bc475cb6,m3D1v,知识点m3D1v,0.8326,83.26,12,30,21,good
2d9a38c93e37bc475cb6,r8S3g,知识点r8S3g,0.8752,87.52,5,8,7,good
2d9a38c93e37bc475cb6,s8Y2f,知识点s8Y2f,0.7472,74.72,1,5,5,good
2d9a38c93e37bc475cb6,t5V9e,知识点t5V9e,0.9113,91.13,5,10,10,good
2d9a38c93e37bc475cb6,y9W5d,知识点y9W5d,0.8378,83.78,11,38,22,good
a1a127e2bf29c380819c,b3C9s,知识点b3C9s,0.9426,94.26,3,4,3,good
a1a127e2bf29c380819c,g7R2j,知识点g7R2j,0.7867,78.67,5,17,14,good
a1a127e2bf29c380819c,k4W1c,知识点k4W1c,0.7853,78.53,1,3,3,good
a1a127e2bf29c380819c,m3D1v,知识点m3D1v,0.8457,84.57,12,24,19,good
