student_ID,hour,count,percentage
jj1jl4nhnkxllubypoq3,9,2,2.13
jj1jl4nhnkxllubypoq3,10,11,11.7
jj1jl4nhnkxllubypoq3,11,11,11.7
jj1jl4nhnkxllubypoq3,12,10,10.64
jj1jl4nhnkxllubypoq3,13,7,7.45
jj1jl4nhnkxllubypoq3,14,7,7.45
jj1jl4nhnkxllubypoq3,15,1,1.06
jj1jl4nhnkxllubypoq3,16,0,0.0
jj1jl4nhnkxllubypoq3,17,0,0.0
jj1jl4nhnkxllubypoq3,18,0,0.0
jj1jl4nhnkxllubypoq3,19,0,0.0
jj1jl4nhnkxllubypoq3,20,0,0.0
jj1jl4nhnkxllubypoq3,21,0,0.0
jj1jl4nhnkxllubypoq3,22,0,0.0
jj1jl4nhnkxllubypoq3,23,1,1.06
f5j3cojh9fr5gvylr0yi,0,2,1.79
f5j3cojh9fr5gvylr0yi,1,7,6.25
f5j3cojh9fr5gvylr0yi,2,5,4.46
f5j3cojh9fr5gvylr0yi,3,2,1.79
f5j3cojh9fr5gvylr0yi,4,4,3.57
f5j3cojh9fr5gvylr0yi,5,6,5.36
f5j3cojh9fr5gvylr0yi,6,3,2.68
f5j3cojh9fr5gvylr0yi,7,5,4.46
f5j3cojh9fr5gvylr0yi,8,9,8.04
f5j3cojh9fr5gvylr0yi,9,0,0.0
f5j3cojh9fr5gvylr0yi,10,11,9.82
f5j3cojh9fr5gvylr0yi,11,23,20.54
f5j3cojh9fr5gvylr0yi,12,12,10.71
f5j3cojh9fr5gvylr0yi,13,5,4.46
f5j3cojh9fr5gvylr0yi,14,11,9.82
f5j3cojh9fr5gvylr0yi,15,4,3.57
f5j3cojh9fr5gvylr0yi,16,1,0.89
f5j3cojh9fr5gvylr0yi,17,1,0.89
f5j3cojh9fr5gvylr0yi,18,0,0.0
f5j3cojh9fr5gvylr0yi,19,0,0.0
f5j3cojh9fr5gvylr0yi,20,0,0.0
f5j3cojh9fr5gvylr0yi,21,0,0.0
f5j3cojh9fr5gvylr0yi,22,1,0.89
f5j3cojh9fr5gvylr0yi,23,0,0.0
hkk3qiui3e3r969oyfhf,0,4,3.51
hkk3qiui3e3r969oyfhf,1,10,8.77
hkk3qiui3e3r969oyfhf,2,5,4.39
hkk3qiui3e3r969oyfhf,3,7,6.14
hkk3qiui3e3r969oyfhf,4,2,1.75
hkk3qiui3e3r969oyfhf,5,3,2.63
hkk3qiui3e3r969oyfhf,6,2,1.75
hkk3qiui3e3r969oyfhf,7,8,7.02
hkk3qiui3e3r969oyfhf,8,8,7.02
hkk3qiui3e3r969oyfhf,9,3,2.63
hkk3qiui3e3r969oyfhf,10,9,7.89
hkk3qiui3e3r969oyfhf,11,15,13.16
hkk3qiui3e3r969oyfhf,12,16,14.04
hkk3qiui3e3r969oyfhf,13,9,7.89
hkk3qiui3e3r969oyfhf,14,9,7.89
hkk3qiui3e3r969oyfhf,15,1,0.88
hkk3qiui3e3r969oyfhf,16,0,0.0
hkk3qiui3e3r969oyfhf,17,0,0.0
hkk3qiui3e3r969oyfhf,18,0,0.0
hkk3qiui3e3r969oyfhf,19,0,0.0
hkk3qiui3e3r969oyfhf,20,0,0.0
hkk3qiui3e3r969oyfhf,21,0,0.0
hkk3qiui3e3r969oyfhf,22,2,1.75
hkk3qiui3e3r969oyfhf,23,1,0.88
xw0r5n17yfqv2va40bhi,0,4,3.74
xw0r5n17yfqv2va40bhi,1,4,3.74
xw0r5n17yfqv2va40bhi,2,7,6.54
xw0r5n17yfqv2va40bhi,3,5,4.67
xw0r5n17yfqv2va40bhi,4,2,1.87
xw0r5n17yfqv2va40bhi,5,4,3.74
xw0r5n17yfqv2va40bhi,6,2,1.87
xw0r5n17yfqv2va40bhi,7,8,7.48
xw0r5n17yfqv2va40bhi,8,9,8.41
xw0r5n17yfqv2va40bhi,9,3,2.8
xw0r5n17yfqv2va40bhi,10,6,5.61
xw0r5n17yfqv2va40bhi,11,20,18.69
xw0r5n17yfqv2va40bhi,12,10,9.35
xw0r5n17yfqv2va40bhi,13,5,4.67
xw0r5n17yfqv2va40bhi,14,11,10.28
xw0r5n17yfqv2va40bhi,15,3,2.8
xw0r5n17yfqv2va40bhi,16,0,0.0
xw0r5n17yfqv2va40bhi,17,0,0.0
xw0r5n17yfqv2va40bhi,18,0,0.0
xw0r5n17yfqv2va40bhi,19,0,0.0
xw0r5n17yfqv2va40bhi,20,0,0.0
xw0r5n17yfqv2va40bhi,21,1,0.93
xw0r5n17yfqv2va40bhi,22,2,1.87
xw0r5n17yfqv2va40bhi,23,1,0.93
4erna0vkk9gu5umle1se,0,7,6.42
4erna0vkk9gu5umle1se,1,6,5.5
4erna0vkk9gu5umle1se,2,5,4.59
4erna0vkk9gu5umle1se,3,4,3.67
4erna0vkk9gu5umle1se,4,3,2.75
4erna0vkk9gu5umle1se,5,3,2.75
4erna0vkk9gu5umle1se,6,3,2.75
4erna0vkk9gu5umle1se,7,6,5.5
4erna0vkk9gu5umle1se,8,7,6.42
4erna0vkk9gu5umle1se,9,7,6.42
4erna0vkk9gu5umle1se,10,9,8.26
4erna0vkk9gu5umle1se,11,15,13.76
4erna0vkk9gu5umle1se,12,9,8.26
4erna0vkk9gu5umle1se,13,9,8.26
4erna0vkk9gu5umle1se,14,8,7.34
4erna0vkk9gu5umle1se,15,7,6.42
4erna0vkk9gu5umle1se,16,0,0.0
4erna0vkk9gu5umle1se,17,0,0.0
4erna0vkk9gu5umle1se,18,0,0.0
4erna0vkk9gu5umle1se,19,0,0.0
4erna0vkk9gu5umle1se,20,0,0.0
4erna0vkk9gu5umle1se,21,0,0.0
4erna0vkk9gu5umle1se,22,0,0.0
4erna0vkk9gu5umle1se,23,1,0.92
fvqo3hum9a1rl6rxbyre,0,5,4.59
fvqo3hum9a1rl6rxbyre,1,6,5.5
fvqo3hum9a1rl6rxbyre,2,4,3.67
fvqo3hum9a1rl6rxbyre,3,4,3.67
fvqo3hum9a1rl6rxbyre,4,0,0.0
fvqo3hum9a1rl6rxbyre,5,3,2.75
fvqo3hum9a1rl6rxbyre,6,2,1.83
fvqo3hum9a1rl6rxbyre,7,10,9.17
fvqo3hum9a1rl6rxbyre,8,13,11.93
fvqo3hum9a1rl6rxbyre,9,6,5.5
fvqo3hum9a1rl6rxbyre,10,10,9.17
fvqo3hum9a1rl6rxbyre,11,11,10.09
fvqo3hum9a1rl6rxbyre,12,11,10.09
fvqo3hum9a1rl6rxbyre,13,10,9.17
fvqo3hum9a1rl6rxbyre,14,9,8.26
fvqo3hum9a1rl6rxbyre,15,2,1.83
fvqo3hum9a1rl6rxbyre,16,2,1.83
fvqo3hum9a1rl6rxbyre,17,0,0.0
fvqo3hum9a1rl6rxbyre,18,0,0.0
fvqo3hum9a1rl6rxbyre,19,0,0.0
fvqo3hum9a1rl6rxbyre,20,0,0.0
fvqo3hum9a1rl6rxbyre,21,0,0.0
fvqo3hum9a1rl6rxbyre,22,0,0.0
fvqo3hum9a1rl6rxbyre,23,1,0.92
22wb5ostye8edvfar59p,0,1,0.83
22wb5ostye8edvfar59p,1,6,5.0
22wb5ostye8edvfar59p,2,5,4.17
22wb5ostye8edvfar59p,3,2,1.67
22wb5ostye8edvfar59p,4,6,5.0
22wb5ostye8edvfar59p,5,6,5.0
22wb5ostye8edvfar59p,6,3,2.5
22wb5ostye8edvfar59p,7,9,7.5
22wb5ostye8edvfar59p,8,8,6.67
22wb5ostye8edvfar59p,9,4,3.33
22wb5ostye8edvfar59p,10,9,7.5
22wb5ostye8edvfar59p,11,18,15.0
22wb5ostye8edvfar59p,12,17,14.17
22wb5ostye8edvfar59p,13,10,8.33
22wb5ostye8edvfar59p,14,7,5.83
22wb5ostye8edvfar59p,15,7,5.83
22wb5ostye8edvfar59p,16,1,0.83
22wb5ostye8edvfar59p,17,0,0.0
22wb5ostye8edvfar59p,18,0,0.0
22wb5ostye8edvfar59p,19,0,0.0
22wb5ostye8edvfar59p,20,0,0.0
22wb5ostye8edvfar59p,21,0,0.0
22wb5ostye8edvfar59p,22,0,0.0
22wb5ostye8edvfar59p,23,1,0.83
bgvt5n1h0qt51ze0md7w,0,1,1.18
bgvt5n1h0qt51ze0md7w,1,3,3.53
bgvt5n1h0qt51ze0md7w,2,8,9.41
bgvt5n1h0qt51ze0md7w,3,2,2.35
bgvt5n1h0qt51ze0md7w,4,2,2.35
bgvt5n1h0qt51ze0md7w,5,3,3.53
bgvt5n1h0qt51ze0md7w,6,1,1.18
bgvt5n1h0qt51ze0md7w,7,7,8.24
bgvt5n1h0qt51ze0md7w,8,9,10.59
bgvt5n1h0qt51ze0md7w,9,6,7.06
bgvt5n1h0qt51ze0md7w,10,5,5.88
bgvt5n1h0qt51ze0md7w,11,13,15.29
bgvt5n1h0qt51ze0md7w,12,12,14.12
bgvt5n1h0qt51ze0md7w,13,2,2.35
bgvt5n1h0qt51ze0md7w,14,6,7.06
bgvt5n1h0qt51ze0md7w,15,2,2.35
bgvt5n1h0qt51ze0md7w,16,0,0.0
bgvt5n1h0qt51ze0md7w,17,0,0.0
bgvt5n1h0qt51ze0md7w,18,0,0.0
bgvt5n1h0qt51ze0md7w,19,0,0.0
bgvt5n1h0qt51ze0md7w,20,0,0.0
bgvt5n1h0qt51ze0md7w,21,1,1.18
bgvt5n1h0qt51ze0md7w,22,0,0.0
bgvt5n1h0qt51ze0md7w,23,2,2.35
g4l5baozrnfblxayrhox,0,3,2.75
g4l5baozrnfblxayrhox,1,8,7.34
g4l5baozrnfblxayrhox,2,3,2.75
g4l5baozrnfblxayrhox,3,5,4.59
g4l5baozrnfblxayrhox,4,1,0.92
g4l5baozrnfblxayrhox,5,3,2.75
g4l5baozrnfblxayrhox,6,3,2.75
g4l5baozrnfblxayrhox,7,9,8.26
g4l5baozrnfblxayrhox,8,7,6.42
g4l5baozrnfblxayrhox,9,4,3.67
g4l5baozrnfblxayrhox,10,12,11.01
g4l5baozrnfblxayrhox,11,15,13.76
g4l5baozrnfblxayrhox,12,14,12.84
g4l5baozrnfblxayrhox,13,10,9.17
g4l5baozrnfblxayrhox,14,6,5.5
g4l5baozrnfblxayrhox,15,3,2.75
g4l5baozrnfblxayrhox,16,0,0.0
g4l5baozrnfblxayrhox,17,0,0.0
g4l5baozrnfblxayrhox,18,0,0.0
g4l5baozrnfblxayrhox,19,0,0.0
g4l5baozrnfblxayrhox,20,0,0.0
g4l5baozrnfblxayrhox,21,0,0.0
g4l5baozrnfblxayrhox,22,1,0.92
g4l5baozrnfblxayrhox,23,2,1.83
ec5zb47nxjbuzemc81p0,0,2,1.75
ec5zb47nxjbuzemc81p0,1,5,4.39
ec5zb47nxjbuzemc81p0,2,5,4.39
ec5zb47nxjbuzemc81p0,3,8,7.02
ec5zb47nxjbuzemc81p0,4,1,0.88
ec5zb47nxjbuzemc81p0,5,4,3.51
ec5zb47nxjbuzemc81p0,6,6,5.26
ec5zb47nxjbuzemc81p0,7,5,4.39
ec5zb47nxjbuzemc81p0,8,12,10.53
ec5zb47nxjbuzemc81p0,9,2,1.75
ec5zb47nxjbuzemc81p0,10,10,8.77
ec5zb47nxjbuzemc81p0,11,15,13.16
ec5zb47nxjbuzemc81p0,12,11,9.65
ec5zb47nxjbuzemc81p0,13,10,8.77
ec5zb47nxjbuzemc81p0,14,10,8.77
ec5zb47nxjbuzemc81p0,15,3,2.63
ec5zb47nxjbuzemc81p0,16,0,0.0
ec5zb47nxjbuzemc81p0,17,0,0.0
ec5zb47nxjbuzemc81p0,18,0,0.0
ec5zb47nxjbuzemc81p0,19,0,0.0
ec5zb47nxjbuzemc81p0,20,0,0.0
ec5zb47nxjbuzemc81p0,21,2,1.75
ec5zb47nxjbuzemc81p0,22,2,1.75
ec5zb47nxjbuzemc81p0,23,1,0.88
rd4p70jwu852pbdjwl2d,0,3,2.73
rd4p70jwu852pbdjwl2d,1,1,0.91
rd4p70jwu852pbdjwl2d,2,6,5.45
rd4p70jwu852pbdjwl2d,3,6,5.45
rd4p70jwu852pbdjwl2d,4,3,2.73
rd4p70jwu852pbdjwl2d,5,6,5.45
rd4p70jwu852pbdjwl2d,6,5,4.55
rd4p70jwu852pbdjwl2d,7,9,8.18
rd4p70jwu852pbdjwl2d,8,8,7.27
rd4p70jwu852pbdjwl2d,9,6,5.45
rd4p70jwu852pbdjwl2d,10,6,5.45
rd4p70jwu852pbdjwl2d,11,15,13.64
rd4p70jwu852pbdjwl2d,12,11,10.0
rd4p70jwu852pbdjwl2d,13,14,12.73
rd4p70jwu852pbdjwl2d,14,4,3.64
rd4p70jwu852pbdjwl2d,15,4,3.64
rd4p70jwu852pbdjwl2d,16,1,0.91
rd4p70jwu852pbdjwl2d,17,0,0.0
rd4p70jwu852pbdjwl2d,18,0,0.0
rd4p70jwu852pbdjwl2d,19,0,0.0
rd4p70jwu852pbdjwl2d,20,0,0.0
rd4p70jwu852pbdjwl2d,21,0,0.0
rd4p70jwu852pbdjwl2d,22,1,0.91
rd4p70jwu852pbdjwl2d,23,1,0.91
59bybxqvhton27u0jtfm,0,8,7.77
59bybxqvhton27u0jtfm,1,8,7.77
59bybxqvhton27u0jtfm,2,0,0.0
59bybxqvhton27u0jtfm,3,3,2.91
59bybxqvhton27u0jtfm,4,1,0.97
59bybxqvhton27u0jtfm,5,4,3.88
59bybxqvhton27u0jtfm,6,6,5.83
59bybxqvhton27u0jtfm,7,5,4.85
59bybxqvhton27u0jtfm,8,7,6.8
59bybxqvhton27u0jtfm,9,2,1.94
59bybxqvhton27u0jtfm,10,13,12.62
59bybxqvhton27u0jtfm,11,9,8.74
59bybxqvhton27u0jtfm,12,17,16.5
59bybxqvhton27u0jtfm,13,9,8.74
59bybxqvhton27u0jtfm,14,5,4.85
59bybxqvhton27u0jtfm,15,5,4.85
59bybxqvhton27u0jtfm,16,0,0.0
59bybxqvhton27u0jtfm,17,0,0.0
59bybxqvhton27u0jtfm,18,0,0.0
59bybxqvhton27u0jtfm,19,0,0.0
59bybxqvhton27u0jtfm,20,0,0.0
59bybxqvhton27u0jtfm,21,0,0.0
59bybxqvhton27u0jtfm,22,1,0.97
59bybxqvhton27u0jtfm,23,0,0.0
x7xh8m5fvmipvkav1cb4,0,2,1.87
x7xh8m5fvmipvkav1cb4,1,9,8.41
x7xh8m5fvmipvkav1cb4,2,3,2.8
x7xh8m5fvmipvkav1cb4,3,3,2.8
x7xh8m5fvmipvkav1cb4,4,2,1.87
x7xh8m5fvmipvkav1cb4,5,2,1.87
x7xh8m5fvmipvkav1cb4,6,2,1.87
x7xh8m5fvmipvkav1cb4,7,7,6.54
x7xh8m5fvmipvkav1cb4,8,12,11.21
x7xh8m5fvmipvkav1cb4,9,5,4.67
x7xh8m5fvmipvkav1cb4,10,11,10.28
x7xh8m5fvmipvkav1cb4,11,15,14.02
x7xh8m5fvmipvkav1cb4,12,11,10.28
x7xh8m5fvmipvkav1cb4,13,13,12.15
x7xh8m5fvmipvkav1cb4,14,5,4.67
x7xh8m5fvmipvkav1cb4,15,4,3.74
x7xh8m5fvmipvkav1cb4,16,0,0.0
x7xh8m5fvmipvkav1cb4,17,0,0.0
x7xh8m5fvmipvkav1cb4,18,0,0.0
x7xh8m5fvmipvkav1cb4,19,0,0.0
x7xh8m5fvmipvkav1cb4,20,0,0.0
x7xh8m5fvmipvkav1cb4,21,0,0.0
x7xh8m5fvmipvkav1cb4,22,1,0.93
x7xh8m5fvmipvkav1cb4,23,0,0.0
ljylby8inwh5b93wkean,0,7,6.54
ljylby8inwh5b93wkean,1,5,4.67
ljylby8inwh5b93wkean,2,5,4.67
ljylby8inwh5b93wkean,3,4,3.74
ljylby8inwh5b93wkean,4,2,1.87
ljylby8inwh5b93wkean,5,8,7.48
ljylby8inwh5b93wkean,6,4,3.74
ljylby8inwh5b93wkean,7,6,5.61
ljylby8inwh5b93wkean,8,10,9.35
ljylby8inwh5b93wkean,9,3,2.8
ljylby8inwh5b93wkean,10,10,9.35
ljylby8inwh5b93wkean,11,10,9.35
ljylby8inwh5b93wkean,12,13,12.15
ljylby8inwh5b93wkean,13,12,11.21
ljylby8inwh5b93wkean,14,4,3.74
ljylby8inwh5b93wkean,15,3,2.8
ljylby8inwh5b93wkean,16,0,0.0
ljylby8inwh5b93wkean,17,0,0.0
ljylby8inwh5b93wkean,18,0,0.0
ljylby8inwh5b93wkean,19,0,0.0
ljylby8inwh5b93wkean,20,0,0.0
ljylby8inwh5b93wkean,21,0,0.0
ljylby8inwh5b93wkean,22,0,0.0
ljylby8inwh5b93wkean,23,1,0.93
ygoahstwe9gz9w87qncs,0,3,3.23
ygoahstwe9gz9w87qncs,1,7,7.53
ygoahstwe9gz9w87qncs,2,1,1.08
ygoahstwe9gz9w87qncs,3,5,5.38
ygoahstwe9gz9w87qncs,4,3,3.23
ygoahstwe9gz9w87qncs,5,1,1.08
ygoahstwe9gz9w87qncs,6,1,1.08
ygoahstwe9gz9w87qncs,7,4,4.3
ygoahstwe9gz9w87qncs,8,8,8.6
ygoahstwe9gz9w87qncs,9,5,5.38
ygoahstwe9gz9w87qncs,10,5,5.38
ygoahstwe9gz9w87qncs,11,13,13.98
ygoahstwe9gz9w87qncs,12,15,16.13
ygoahstwe9gz9w87qncs,13,15,16.13
ygoahstwe9gz9w87qncs,14,5,5.38
ygoahstwe9gz9w87qncs,15,0,0.0
ygoahstwe9gz9w87qncs,16,1,1.08
ygoahstwe9gz9w87qncs,17,0,0.0
ygoahstwe9gz9w87qncs,18,0,0.0
ygoahstwe9gz9w87qncs,19,0,0.0
ygoahstwe9gz9w87qncs,20,0,0.0
ygoahstwe9gz9w87qncs,21,0,0.0
ygoahstwe9gz9w87qncs,22,0,0.0
ygoahstwe9gz9w87qncs,23,1,1.08
xlp4p1b56hrhhyr2y3kd,0,4,3.92
xlp4p1b56hrhhyr2y3kd,1,8,7.84
xlp4p1b56hrhhyr2y3kd,2,4,3.92
xlp4p1b56hrhhyr2y3kd,3,4,3.92
xlp4p1b56hrhhyr2y3kd,4,4,3.92
xlp4p1b56hrhhyr2y3kd,5,4,3.92
xlp4p1b56hrhhyr2y3kd,6,4,3.92
xlp4p1b56hrhhyr2y3kd,7,6,5.88
xlp4p1b56hrhhyr2y3kd,8,4,3.92
xlp4p1b56hrhhyr2y3kd,9,4,3.92
xlp4p1b56hrhhyr2y3kd,10,9,8.82
xlp4p1b56hrhhyr2y3kd,11,12,11.76
xlp4p1b56hrhhyr2y3kd,12,11,10.78
xlp4p1b56hrhhyr2y3kd,13,11,10.78
xlp4p1b56hrhhyr2y3kd,14,5,4.9
xlp4p1b56hrhhyr2y3kd,15,8,7.84
xlp4p1b56hrhhyr2y3kd,16,0,0.0
xlp4p1b56hrhhyr2y3kd,17,0,0.0
xlp4p1b56hrhhyr2y3kd,18,0,0.0
xlp4p1b56hrhhyr2y3kd,19,0,0.0
xlp4p1b56hrhhyr2y3kd,20,0,0.0
xlp4p1b56hrhhyr2y3kd,21,0,0.0
xlp4p1b56hrhhyr2y3kd,22,0,0.0
xlp4p1b56hrhhyr2y3kd,23,0,0.0
me044us8pj1824r4dye2,0,3,2.56
me044us8pj1824r4dye2,1,6,5.13
me044us8pj1824r4dye2,2,7,5.98
me044us8pj1824r4dye2,3,4,3.42
me044us8pj1824r4dye2,4,2,1.71
me044us8pj1824r4dye2,5,5,4.27
me044us8pj1824r4dye2,6,6,5.13
me044us8pj1824r4dye2,7,8,6.84
me044us8pj1824r4dye2,8,13,11.11
me044us8pj1824r4dye2,9,6,5.13
me044us8pj1824r4dye2,10,6,5.13
me044us8pj1824r4dye2,11,11,9.4
me044us8pj1824r4dye2,12,19,16.24
me044us8pj1824r4dye2,13,4,3.42
me044us8pj1824r4dye2,14,9,7.69
me044us8pj1824r4dye2,15,2,1.71
me044us8pj1824r4dye2,16,1,0.85
me044us8pj1824r4dye2,17,0,0.0
me044us8pj1824r4dye2,18,0,0.0
me044us8pj1824r4dye2,19,0,0.0
me044us8pj1824r4dye2,20,0,0.0
me044us8pj1824r4dye2,21,0,0.0
me044us8pj1824r4dye2,22,2,1.71
me044us8pj1824r4dye2,23,3,2.56
0lgtv09uoh3ova8sjbze,0,4,3.36
0lgtv09uoh3ova8sjbze,1,4,3.36
0lgtv09uoh3ova8sjbze,2,5,4.2
0lgtv09uoh3ova8sjbze,3,6,5.04
0lgtv09uoh3ova8sjbze,4,2,1.68
0lgtv09uoh3ova8sjbze,5,1,0.84
0lgtv09uoh3ova8sjbze,6,7,5.88
0lgtv09uoh3ova8sjbze,7,9,7.56
0lgtv09uoh3ova8sjbze,8,10,8.4
0lgtv09uoh3ova8sjbze,9,4,3.36
0lgtv09uoh3ova8sjbze,10,11,9.24
0lgtv09uoh3ova8sjbze,11,20,16.81
0lgtv09uoh3ova8sjbze,12,15,12.61
0lgtv09uoh3ova8sjbze,13,9,7.56
0lgtv09uoh3ova8sjbze,14,7,5.88
0lgtv09uoh3ova8sjbze,15,3,2.52
0lgtv09uoh3ova8sjbze,16,0,0.0
0lgtv09uoh3ova8sjbze,17,0,0.0
0lgtv09uoh3ova8sjbze,18,0,0.0
0lgtv09uoh3ova8sjbze,19,0,0.0
0lgtv09uoh3ova8sjbze,20,0,0.0
0lgtv09uoh3ova8sjbze,21,0,0.0
0lgtv09uoh3ova8sjbze,22,0,0.0
0lgtv09uoh3ova8sjbze,23,2,1.68
4e693829528e3e7de62a,0,24,4.23
4e693829528e3e7de62a,1,31,5.47
4e693829528e3e7de62a,2,32,5.64
4e693829528e3e7de62a,3,47,8.29
4e693829528e3e7de62a,4,0,0.0
4e693829528e3e7de62a,5,0,0.0
4e693829528e3e7de62a,6,0,0.0
4e693829528e3e7de62a,7,24,4.23
4e693829528e3e7de62a,8,42,7.41
4e693829528e3e7de62a,9,74,13.05
4e693829528e3e7de62a,10,42,7.41
4e693829528e3e7de62a,11,47,8.29
4e693829528e3e7de62a,12,76,13.4
4e693829528e3e7de62a,13,42,7.41
4e693829528e3e7de62a,14,27,4.76
4e693829528e3e7de62a,15,43,7.58
4e693829528e3e7de62a,16,6,1.06
4e693829528e3e7de62a,17,0,0.0
4e693829528e3e7de62a,18,0,0.0
4e693829528e3e7de62a,19,0,0.0
4e693829528e3e7de62a,20,0,0.0
4e693829528e3e7de62a,21,0,0.0
4e693829528e3e7de62a,22,9,1.59
4e693829528e3e7de62a,23,1,0.18
4aa8ff74dc576b7adbcd,0,2,0.86
4aa8ff74dc576b7adbcd,1,26,11.16
4aa8ff74dc576b7adbcd,2,17,7.3
4aa8ff74dc576b7adbcd,3,9,3.86
4aa8ff74dc576b7adbcd,4,12,5.15
4aa8ff74dc576b7adbcd,5,0,0.0
4aa8ff74dc576b7adbcd,6,0,0.0
4aa8ff74dc576b7adbcd,7,4,1.72
4aa8ff74dc576b7adbcd,8,12,5.15
4aa8ff74dc576b7adbcd,9,3,1.29
4aa8ff74dc576b7adbcd,10,30,12.88
4aa8ff74dc576b7adbcd,11,38,16.31
4aa8ff74dc576b7adbcd,12,18,7.73
4aa8ff74dc576b7adbcd,13,1,0.43
4aa8ff74dc576b7adbcd,14,50,21.46
4aa8ff74dc576b7adbcd,15,9,3.86
4aa8ff74dc576b7adbcd,16,0,0.0
4aa8ff74dc576b7adbcd,17,0,0.0
4aa8ff74dc576b7adbcd,18,0,0.0
4aa8ff74dc576b7adbcd,19,0,0.0
4aa8ff74dc576b7adbcd,20,0,0.0
4aa8ff74dc576b7adbcd,21,0,0.0
4aa8ff74dc576b7adbcd,22,0,0.0
4aa8ff74dc576b7adbcd,23,2,0.86
792e3326f0d9f68389d9,0,0,0.0
792e3326f0d9f68389d9,1,16,6.64
792e3326f0d9f68389d9,2,2,0.83
792e3326f0d9f68389d9,3,1,0.41
792e3326f0d9f68389d9,4,10,4.15
792e3326f0d9f68389d9,5,8,3.32
792e3326f0d9f68389d9,6,0,0.0
792e3326f0d9f68389d9,7,9,3.73
792e3326f0d9f68389d9,8,17,7.05
792e3326f0d9f68389d9,9,23,9.54
792e3326f0d9f68389d9,10,2,0.83
792e3326f0d9f68389d9,11,22,9.13
792e3326f0d9f68389d9,12,29,12.03
792e3326f0d9f68389d9,13,13,5.39
792e3326f0d9f68389d9,14,35,14.52
792e3326f0d9f68389d9,15,45,18.67
792e3326f0d9f68389d9,16,6,2.49
792e3326f0d9f68389d9,17,3,1.24
792e3326f0d9f68389d9,18,0,0.0
792e3326f0d9f68389d9,19,0,0.0
792e3326f0d9f68389d9,20,0,0.0
792e3326f0d9f68389d9,21,0,0.0
792e3326f0d9f68389d9,22,0,0.0
792e3326f0d9f68389d9,23,0,0.0
9b913075e93b2b788102,0,7,2.13
9b913075e93b2b788102,1,28,8.54
9b913075e93b2b788102,2,27,8.23
9b913075e93b2b788102,3,11,3.35
9b913075e93b2b788102,4,1,0.3
9b913075e93b2b788102,5,11,3.35
9b913075e93b2b788102,6,33,10.06
9b913075e93b2b788102,7,21,6.4
9b913075e93b2b788102,8,39,11.89
9b913075e93b2b788102,9,8,2.44
9b913075e93b2b788102,10,17,5.18
9b913075e93b2b788102,11,31,9.45
9b913075e93b2b788102,12,37,11.28
9b913075e93b2b788102,13,28,8.54
9b913075e93b2b788102,14,27,8.23
9b913075e93b2b788102,15,2,0.61
9b913075e93b2b788102,16,0,0.0
9b913075e93b2b788102,17,0,0.0
9b913075e93b2b788102,18,0,0.0
9b913075e93b2b788102,19,0,0.0
9b913075e93b2b788102,20,0,0.0
9b913075e93b2b788102,21,0,0.0
9b913075e93b2b788102,22,0,0.0
9b913075e93b2b788102,23,0,0.0
1c2aef3af32f6323a31d,0,0,0.0
1c2aef3af32f6323a31d,1,2,1.47
1c2aef3af32f6323a31d,2,2,1.47
1c2aef3af32f6323a31d,3,0,0.0
1c2aef3af32f6323a31d,4,3,2.21
1c2aef3af32f6323a31d,5,3,2.21
1c2aef3af32f6323a31d,6,8,5.88
1c2aef3af32f6323a31d,7,15,11.03
1c2aef3af32f6323a31d,8,2,1.47
1c2aef3af32f6323a31d,9,11,8.09
1c2aef3af32f6323a31d,10,19,13.97
1c2aef3af32f6323a31d,11,33,24.26
1c2aef3af32f6323a31d,12,28,20.59
1c2aef3af32f6323a31d,13,8,5.88
1c2aef3af32f6323a31d,14,2,1.47
1c2aef3af32f6323a31d,15,0,0.0
1c2aef3af32f6323a31d,16,0,0.0
1c2aef3af32f6323a31d,17,0,0.0
1c2aef3af32f6323a31d,18,0,0.0
1c2aef3af32f6323a31d,19,0,0.0
1c2aef3af32f6323a31d,20,0,0.0
1c2aef3af32f6323a31d,21,0,0.0
1c2aef3af32f6323a31d,22,0,0.0
1c2aef3af32f6323a31d,23,0,0.0
9f0ce6d4cdf9d1772417,0,0,0.0
9f0ce6d4cdf9d1772417,1,0,0.0
9f0ce6d4cdf9d1772417,2,1,0.86
9f0ce6d4cdf9d1772417,3,0,0.0
9f0ce6d4cdf9d1772417,4,0,0.0
9f0ce6d4cdf9d1772417,5,0,0.0
9f0ce6d4cdf9d1772417,6,2,1.72
9f0ce6d4cdf9d1772417,7,11,9.48
9f0ce6d4cdf9d1772417,8,4,3.45
9f0ce6d4cdf9d1772417,9,5,4.31
9f0ce6d4cdf9d1772417,10,6,5.17
9f0ce6d4cdf9d1772417,11,14,12.07
9f0ce6d4cdf9d1772417,12,19,16.38
9f0ce6d4cdf9d1772417,13,35,30.17
9f0ce6d4cdf9d1772417,14,6,5.17
9f0ce6d4cdf9d1772417,15,13,11.21
9f0ce6d4cdf9d1772417,16,0,0.0
9f0ce6d4cdf9d1772417,17,0,0.0
9f0ce6d4cdf9d1772417,18,0,0.0
9f0ce6d4cdf9d1772417,19,0,0.0
9f0ce6d4cdf9d1772417,20,0,0.0
9f0ce6d4cdf9d1772417,21,0,0.0
9f0ce6d4cdf9d1772417,22,0,0.0
