student_ID,method,method_name,count,ratio,percentage
9493dac6dc982d2b3dbe,Method_BXr9AIsPQhwNvyGdZL57,方法5,54,0.1843,18.43
9104b8987aefa9d8e884,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,24,0.2791,27.91
9104b8987aefa9d8e884,Method_gj1NLb4Jn7URf9K2kQPd,方法2,20,0.2326,23.26
9104b8987aefa9d8e884,Method_BXr9AIsPQhwNvyGdZL57,方法3,15,0.1744,17.44
9104b8987aefa9d8e884,Method_5Q4KoXthUuYz3bvrTDFm,方法4,14,0.1628,16.28
9104b8987aefa9d8e884,Method_m8vwGkEZc3TSW2xqYUoR,方法5,13,0.1512,15.12
7ec5fc60b1ce755e0e17,Method_BXr9AIsPQhwNvyGdZL57,方法1,55,0.2174,21.74
7ec5fc60b1ce755e0e17,Method_gj1NLb4Jn7URf9K2kQPd,方法2,51,0.2016,20.16
7ec5fc60b1ce755e0e17,Method_m8vwGkEZc3TSW2xqYUoR,方法3,51,0.2016,20.16
7ec5fc60b1ce755e0e17,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,50,0.1976,19.76
7ec5fc60b1ce755e0e17,Method_5Q4KoXthUuYz3bvrTDFm,方法5,46,0.1818,18.18
24ca7714d40e2fe53821,Method_BXr9AIsPQhwNvyGdZL57,方法1,27,0.2547,25.47
24ca7714d40e2fe53821,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,24,0.2264,22.64
24ca7714d40e2fe53821,Method_gj1NLb4Jn7URf9K2kQPd,方法3,24,0.2264,22.64
24ca7714d40e2fe53821,Method_m8vwGkEZc3TSW2xqYUoR,方法4,18,0.1698,16.98
24ca7714d40e2fe53821,Method_5Q4KoXthUuYz3bvrTDFm,方法5,13,0.1226,12.26
16c505069c1e5c2bece5,Method_gj1NLb4Jn7URf9K2kQPd,方法1,15,0.2679,26.79
16c505069c1e5c2bece5,Method_BXr9AIsPQhwNvyGdZL57,方法2,13,0.2321,23.21
16c505069c1e5c2bece5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,12,0.2143,21.43
16c505069c1e5c2bece5,Method_5Q4KoXthUuYz3bvrTDFm,方法4,8,0.1429,14.29
16c505069c1e5c2bece5,Method_m8vwGkEZc3TSW2xqYUoR,方法5,8,0.1429,14.29
69a4b3d15a5bf0d0e43e,Method_BXr9AIsPQhwNvyGdZL57,方法1,39,0.2516,25.16
69a4b3d15a5bf0d0e43e,Method_m8vwGkEZc3TSW2xqYUoR,方法2,33,0.2129,21.29
69a4b3d15a5bf0d0e43e,Method_5Q4KoXthUuYz3bvrTDFm,方法3,30,0.1935,19.35
69a4b3d15a5bf0d0e43e,Method_gj1NLb4Jn7URf9K2kQPd,方法4,27,0.1742,17.42
69a4b3d15a5bf0d0e43e,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,26,0.1677,16.77
6abeead45fd57abadaff,Method_BXr9AIsPQhwNvyGdZL57,方法1,35,0.2966,29.66
6abeead45fd57abadaff,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,25,0.2119,21.19
6abeead45fd57abadaff,Method_m8vwGkEZc3TSW2xqYUoR,方法3,23,0.1949,19.49
6abeead45fd57abadaff,Method_5Q4KoXthUuYz3bvrTDFm,方法4,19,0.161,16.1
6abeead45fd57abadaff,Method_gj1NLb4Jn7URf9K2kQPd,方法5,16,0.1356,13.56
5e89fad73b2ada2a30bf,Method_5Q4KoXthUuYz3bvrTDFm,方法1,33,0.2821,28.21
5e89fad73b2ada2a30bf,Method_gj1NLb4Jn7URf9K2kQPd,方法2,24,0.2051,20.51
5e89fad73b2ada2a30bf,Method_BXr9AIsPQhwNvyGdZL57,方法3,24,0.2051,20.51
5e89fad73b2ada2a30bf,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,22,0.188,18.8
5e89fad73b2ada2a30bf,Method_m8vwGkEZc3TSW2xqYUoR,方法5,14,0.1197,11.97
94066a900026329cd5cd,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,48,0.2412,24.12
94066a900026329cd5cd,Method_5Q4KoXthUuYz3bvrTDFm,方法2,40,0.201,20.1
94066a900026329cd5cd,Method_m8vwGkEZc3TSW2xqYUoR,方法3,38,0.191,19.1
94066a900026329cd5cd,Method_BXr9AIsPQhwNvyGdZL57,方法4,38,0.191,19.1
94066a900026329cd5cd,Method_gj1NLb4Jn7URf9K2kQPd,方法5,35,0.1759,17.59
0bb8692f43a372e8d967,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,23,0.2396,23.96
0bb8692f43a372e8d967,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.2292,22.92
0bb8692f43a372e8d967,Method_gj1NLb4Jn7URf9K2kQPd,方法3,22,0.2292,22.92
0bb8692f43a372e8d967,Method_m8vwGkEZc3TSW2xqYUoR,方法4,16,0.1667,16.67
0bb8692f43a372e8d967,Method_5Q4KoXthUuYz3bvrTDFm,方法5,13,0.1354,13.54
e224221a9971f9f45489,Method_gj1NLb4Jn7URf9K2kQPd,方法1,40,0.2454,24.54
e224221a9971f9f45489,Method_5Q4KoXthUuYz3bvrTDFm,方法2,37,0.227,22.7
e224221a9971f9f45489,Method_BXr9AIsPQhwNvyGdZL57,方法3,30,0.184,18.4
e224221a9971f9f45489,Method_m8vwGkEZc3TSW2xqYUoR,方法4,29,0.1779,17.79
e224221a9971f9f45489,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,27,0.1656,16.56
c42aff1f9940e24491cc,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,25,0.2941,29.41
c42aff1f9940e24491cc,Method_gj1NLb4Jn7URf9K2kQPd,方法2,20,0.2353,23.53
c42aff1f9940e24491cc,Method_m8vwGkEZc3TSW2xqYUoR,方法3,18,0.2118,21.18
c42aff1f9940e24491cc,Method_5Q4KoXthUuYz3bvrTDFm,方法4,11,0.1294,12.94
c42aff1f9940e24491cc,Method_BXr9AIsPQhwNvyGdZL57,方法5,11,0.1294,12.94
a34fbbb7d9a19eb82450,Method_gj1NLb4Jn7URf9K2kQPd,方法1,23,0.25,25.0
a34fbbb7d9a19eb82450,Method_BXr9AIsPQhwNvyGdZL57,方法2,21,0.2283,22.83
a34fbbb7d9a19eb82450,Method_m8vwGkEZc3TSW2xqYUoR,方法3,20,0.2174,21.74
a34fbbb7d9a19eb82450,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,14,0.1522,15.22
a34fbbb7d9a19eb82450,Method_5Q4KoXthUuYz3bvrTDFm,方法5,14,0.1522,15.22
3c71b62d597098c4cd18,Method_BXr9AIsPQhwNvyGdZL57,方法1,22,0.2529,25.29
3c71b62d597098c4cd18,Method_m8vwGkEZc3TSW2xqYUoR,方法2,21,0.2414,24.14
3c71b62d597098c4cd18,Method_gj1NLb4Jn7URf9K2kQPd,方法3,16,0.1839,18.39
3c71b62d597098c4cd18,Method_5Q4KoXthUuYz3bvrTDFm,方法4,15,0.1724,17.24
3c71b62d597098c4cd18,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,13,0.1494,14.94
43d34a076620e32fedfa,Method_gj1NLb4Jn7URf9K2kQPd,方法1,42,0.2609,26.09
43d34a076620e32fedfa,Method_BXr9AIsPQhwNvyGdZL57,方法2,34,0.2112,21.12
43d34a076620e32fedfa,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,30,0.1863,18.63
43d34a076620e32fedfa,Method_5Q4KoXthUuYz3bvrTDFm,方法4,30,0.1863,18.63
43d34a076620e32fedfa,Method_m8vwGkEZc3TSW2xqYUoR,方法5,25,0.1553,15.53
eec0307b4d47609d6933,Method_gj1NLb4Jn7URf9K2kQPd,方法1,66,0.2435,24.35
eec0307b4d47609d6933,Method_m8vwGkEZc3TSW2xqYUoR,方法2,60,0.2214,22.14
eec0307b4d47609d6933,Method_5Q4KoXthUuYz3bvrTDFm,方法3,53,0.1956,19.56
eec0307b4d47609d6933,Method_BXr9AIsPQhwNvyGdZL57,方法4,48,0.1771,17.71
eec0307b4d47609d6933,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,44,0.1624,16.24
d45eea92ed42431d9076,Method_gj1NLb4Jn7URf9K2kQPd,方法1,17,0.2361,23.61
d45eea92ed42431d9076,Method_5Q4KoXthUuYz3bvrTDFm,方法2,17,0.2361,23.61
d45eea92ed42431d9076,Method_m8vwGkEZc3TSW2xqYUoR,方法3,14,0.1944,19.44
d45eea92ed42431d9076,Method_BXr9AIsPQhwNvyGdZL57,方法4,12,0.1667,16.67
d45eea92ed42431d9076,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,12,0.1667,16.67
fe5cf715d9c94fc7779e,Method_5Q4KoXthUuYz3bvrTDFm,方法1,15,0.2542,25.42
fe5cf715d9c94fc7779e,Method_gj1NLb4Jn7URf9K2kQPd,方法2,11,0.1864,18.64
fe5cf715d9c94fc7779e,Method_BXr9AIsPQhwNvyGdZL57,方法3,11,0.1864,18.64
fe5cf715d9c94fc7779e,Method_m8vwGkEZc3TSW2xqYUoR,方法4,11,0.1864,18.64
fe5cf715d9c94fc7779e,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,11,0.1864,18.64
1f56b6bda24efafcf3a4,Method_m8vwGkEZc3TSW2xqYUoR,方法1,36,0.2416,24.16
1f56b6bda24efafcf3a4,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,30,0.2013,20.13
1f56b6bda24efafcf3a4,Method_BXr9AIsPQhwNvyGdZL57,方法3,29,0.1946,19.46
1f56b6bda24efafcf3a4,Method_gj1NLb4Jn7URf9K2kQPd,方法4,28,0.1879,18.79
1f56b6bda24efafcf3a4,Method_5Q4KoXthUuYz3bvrTDFm,方法5,26,0.1745,17.45
c682f6819dfbfc964bc7,Method_gj1NLb4Jn7URf9K2kQPd,方法1,35,0.2365,23.65
c682f6819dfbfc964bc7,Method_5Q4KoXthUuYz3bvrTDFm,方法2,32,0.2162,21.62
c682f6819dfbfc964bc7,Method_m8vwGkEZc3TSW2xqYUoR,方法3,31,0.2095,20.95
c682f6819dfbfc964bc7,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,27,0.1824,18.24
c682f6819dfbfc964bc7,Method_BXr9AIsPQhwNvyGdZL57,方法5,23,0.1554,15.54
81e59e96ce9bd6a76bdb,Method_5Q4KoXthUuYz3bvrTDFm,方法1,23,0.2212,22.12
81e59e96ce9bd6a76bdb,Method_m8vwGkEZc3TSW2xqYUoR,方法2,22,0.2115,21.15
81e59e96ce9bd6a76bdb,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,21,0.2019,20.19
81e59e96ce9bd6a76bdb,Method_BXr9AIsPQhwNvyGdZL57,方法4,21,0.2019,20.19
81e59e96ce9bd6a76bdb,Method_gj1NLb4Jn7URf9K2kQPd,方法5,17,0.1635,16.35
a96027a83196027cf822,Method_5Q4KoXthUuYz3bvrTDFm,方法1,27,0.2126,21.26
a96027a83196027cf822,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,26,0.2047,20.47
a96027a83196027cf822,Method_m8vwGkEZc3TSW2xqYUoR,方法3,26,0.2047,20.47
a96027a83196027cf822,Method_gj1NLb4Jn7URf9K2kQPd,方法4,25,0.1969,19.69
a96027a83196027cf822,Method_BXr9AIsPQhwNvyGdZL57,方法5,23,0.1811,18.11
f964ee6bca634319a68f,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,43,0.2287,22.87
f964ee6bca634319a68f,Method_gj1NLb4Jn7URf9K2kQPd,方法2,40,0.2128,21.28
f964ee6bca634319a68f,Method_BXr9AIsPQhwNvyGdZL57,方法3,38,0.2021,20.21
f964ee6bca634319a68f,Method_5Q4KoXthUuYz3bvrTDFm,方法4,36,0.1915,19.15
f964ee6bca634319a68f,Method_m8vwGkEZc3TSW2xqYUoR,方法5,31,0.1649,16.49
c35834f349db8ef7c591,Method_m8vwGkEZc3TSW2xqYUoR,方法1,42,0.2154,21.54
c35834f349db8ef7c591,Method_gj1NLb4Jn7URf9K2kQPd,方法2,40,0.2051,20.51
c35834f349db8ef7c591,Method_BXr9AIsPQhwNvyGdZL57,方法3,40,0.2051,20.51
c35834f349db8ef7c591,Method_5Q4KoXthUuYz3bvrTDFm,方法4,38,0.1949,19.49
c35834f349db8ef7c591,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,35,0.1795,17.95
7f91b4ad141d21887b79,Method_5Q4KoXthUuYz3bvrTDFm,方法1,35,0.2288,22.88
7f91b4ad141d21887b79,Method_gj1NLb4Jn7URf9K2kQPd,方法2,33,0.2157,21.57
7f91b4ad141d21887b79,Method_m8vwGkEZc3TSW2xqYUoR,方法3,33,0.2157,21.57
7f91b4ad141d21887b79,Method_BXr9AIsPQhwNvyGdZL57,方法4,30,0.1961,19.61
7f91b4ad141d21887b79,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,22,0.1438,14.38
a11b89c60677835e450c,Method_gj1NLb4Jn7URf9K2kQPd,方法1,26,0.2955,29.55
a11b89c60677835e450c,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,18,0.2045,20.45
a11b89c60677835e450c,Method_m8vwGkEZc3TSW2xqYUoR,方法3,18,0.2045,20.45
a11b89c60677835e450c,Method_5Q4KoXthUuYz3bvrTDFm,方法4,14,0.1591,15.91
a11b89c60677835e450c,Method_BXr9AIsPQhwNvyGdZL57,方法5,12,0.1364,13.64
lf5hmkicbiuolk7khwwb,Method_m8vwGkEZc3TSW2xqYUoR,方法1,27,0.2547,25.47
lf5hmkicbiuolk7khwwb,Method_5Q4KoXthUuYz3bvrTDFm,方法2,26,0.2453,24.53
lf5hmkicbiuolk7khwwb,Method_gj1NLb4Jn7URf9K2kQPd,方法3,20,0.1887,18.87
lf5hmkicbiuolk7khwwb,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,18,0.1698,16.98
lf5hmkicbiuolk7khwwb,Method_BXr9AIsPQhwNvyGdZL57,方法5,15,0.1415,14.15
4ewf46mylf75olvvihqj,Method_m8vwGkEZc3TSW2xqYUoR,方法1,23,0.2584,25.84
4ewf46mylf75olvvihqj,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.236,23.6
4ewf46mylf75olvvihqj,Method_gj1NLb4Jn7URf9K2kQPd,方法3,18,0.2022,20.22
4ewf46mylf75olvvihqj,Method_BXr9AIsPQhwNvyGdZL57,方法4,15,0.1685,16.85
4ewf46mylf75olvvihqj,Method_5Q4KoXthUuYz3bvrTDFm,方法5,12,0.1348,13.48
u2rchqp6tof1bkr07izf,Method_m8vwGkEZc3TSW2xqYUoR,方法1,23,0.2556,25.56
u2rchqp6tof1bkr07izf,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.2333,23.33
u2rchqp6tof1bkr07izf,Method_5Q4KoXthUuYz3bvrTDFm,方法3,19,0.2111,21.11
u2rchqp6tof1bkr07izf,Method_gj1NLb4Jn7URf9K2kQPd,方法4,16,0.1778,17.78
u2rchqp6tof1bkr07izf,Method_BXr9AIsPQhwNvyGdZL57,方法5,11,0.1222,12.22
nrv5a6tr3ya2iv3p5xpo,Method_m8vwGkEZc3TSW2xqYUoR,方法1,25,0.2551,25.51
nrv5a6tr3ya2iv3p5xpo,Method_5Q4KoXthUuYz3bvrTDFm,方法2,21,0.2143,21.43
nrv5a6tr3ya2iv3p5xpo,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,21,0.2143,21.43
nrv5a6tr3ya2iv3p5xpo,Method_BXr9AIsPQhwNvyGdZL57,方法4,19,0.1939,19.39
nrv5a6tr3ya2iv3p5xpo,Method_gj1NLb4Jn7URf9K2kQPd,方法5,12,0.1224,12.24
70ym0xeqaqmx14dv6myx,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,23,0.2212,22.12
70ym0xeqaqmx14dv6myx,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.2115,21.15
70ym0xeqaqmx14dv6myx,Method_gj1NLb4Jn7URf9K2kQPd,方法3,22,0.2115,21.15
70ym0xeqaqmx14dv6myx,Method_5Q4KoXthUuYz3bvrTDFm,方法4,19,0.1827,18.27
70ym0xeqaqmx14dv6myx,Method_m8vwGkEZc3TSW2xqYUoR,方法5,18,0.1731,17.31
r7embk7pqzg5g5p245x4,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,33,0.3173,31.73
r7embk7pqzg5g5p245x4,Method_BXr9AIsPQhwNvyGdZL57,方法2,20,0.1923,19.23
r7embk7pqzg5g5p245x4,Method_5Q4KoXthUuYz3bvrTDFm,方法3,18,0.1731,17.31
r7embk7pqzg5g5p245x4,Method_m8vwGkEZc3TSW2xqYUoR,方法4,17,0.1635,16.35
r7embk7pqzg5g5p245x4,Method_gj1NLb4Jn7URf9K2kQPd,方法5,16,0.1538,15.38
b2imd0ms1p4fxkfcpygc,Method_m8vwGkEZc3TSW2xqYUoR,方法1,20,0.2326,23.26
b2imd0ms1p4fxkfcpygc,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,18,0.2093,20.93
b2imd0ms1p4fxkfcpygc,Method_5Q4KoXthUuYz3bvrTDFm,方法3,17,0.1977,19.77
b2imd0ms1p4fxkfcpygc,Method_gj1NLb4Jn7URf9K2kQPd,方法4,17,0.1977,19.77
b2imd0ms1p4fxkfcpygc,Method_BXr9AIsPQhwNvyGdZL57,方法5,14,0.1628,16.28
jv67r7eqa9z2a1777eex,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,28,0.2642,26.42
jv67r7eqa9z2a1777eex,Method_m8vwGkEZc3TSW2xqYUoR,方法2,25,0.2358,23.58
jv67r7eqa9z2a1777eex,Method_gj1NLb4Jn7URf9K2kQPd,方法3,21,0.1981,19.81
jv67r7eqa9z2a1777eex,Method_BXr9AIsPQhwNvyGdZL57,方法4,18,0.1698,16.98
jv67r7eqa9z2a1777eex,Method_5Q4KoXthUuYz3bvrTDFm,方法5,14,0.1321,13.21
8jo5o2abn697lg482k0e,Method_BXr9AIsPQhwNvyGdZL57,方法1,23,0.2556,25.56
8jo5o2abn697lg482k0e,Method_5Q4KoXthUuYz3bvrTDFm,方法2,23,0.2556,25.56
8jo5o2abn697lg482k0e,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,19,0.2111,21.11
8jo5o2abn697lg482k0e,Method_gj1NLb4Jn7URf9K2kQPd,方法4,13,0.1444,14.44
8jo5o2abn697lg482k0e,Method_m8vwGkEZc3TSW2xqYUoR,方法5,12,0.1333,13.33
ezdogkk0jqt4nvvvbnxp,Method_m8vwGkEZc3TSW2xqYUoR,方法1,23,0.2473,24.73
ezdogkk0jqt4nvvvbnxp,Method_5Q4KoXthUuYz3bvrTDFm,方法2,21,0.2258,22.58
ezdogkk0jqt4nvvvbnxp,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.1935,19.35
ezdogkk0jqt4nvvvbnxp,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,18,0.1935,19.35
ezdogkk0jqt4nvvvbnxp,Method_gj1NLb4Jn7URf9K2kQPd,方法5,13,0.1398,13.98
wf7yq9n2spgto3w5ad9r,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2526,25.26
wf7yq9n2spgto3w5ad9r,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,23,0.2421,24.21
wf7yq9n2spgto3w5ad9r,Method_m8vwGkEZc3TSW2xqYUoR,方法3,17,0.1789,17.89
wf7yq9n2spgto3w5ad9r,Method_BXr9AIsPQhwNvyGdZL57,方法4,17,0.1789,17.89
wf7yq9n2spgto3w5ad9r,Method_5Q4KoXthUuYz3bvrTDFm,方法5,14,0.1474,14.74
p9enp5lzhiufas1xpd8p,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,24,0.2637,26.37
p9enp5lzhiufas1xpd8p,Method_gj1NLb4Jn7URf9K2kQPd,方法2,22,0.2418,24.18
p9enp5lzhiufas1xpd8p,Method_5Q4KoXthUuYz3bvrTDFm,方法3,18,0.1978,19.78
p9enp5lzhiufas1xpd8p,Method_m8vwGkEZc3TSW2xqYUoR,方法4,14,0.1538,15.38
p9enp5lzhiufas1xpd8p,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1429,14.29
lx7vfcjhdxzh2wkt42hc,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2264,22.64
lx7vfcjhdxzh2wkt42hc,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.2075,20.75
lx7vfcjhdxzh2wkt42hc,Method_5Q4KoXthUuYz3bvrTDFm,方法3,22,0.2075,20.75
lx7vfcjhdxzh2wkt42hc,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,20,0.1887,18.87
lx7vfcjhdxzh2wkt42hc,Method_m8vwGkEZc3TSW2xqYUoR,方法5,18,0.1698,16.98
dwg6k0ka5vuwzo5h11m0,Method_BXr9AIsPQhwNvyGdZL57,方法1,25,0.2404,24.04
dwg6k0ka5vuwzo5h11m0,Method_m8vwGkEZc3TSW2xqYUoR,方法2,23,0.2212,22.12
dwg6k0ka5vuwzo5h11m0,Method_gj1NLb4Jn7URf9K2kQPd,方法3,21,0.2019,20.19
dwg6k0ka5vuwzo5h11m0,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,19,0.1827,18.27
dwg6k0ka5vuwzo5h11m0,Method_5Q4KoXthUuYz3bvrTDFm,方法5,16,0.1538,15.38
5jxldd3plo4x6oq140l5,Method_m8vwGkEZc3TSW2xqYUoR,方法1,30,0.24,24.0
5jxldd3plo4x6oq140l5,Method_gj1NLb4Jn7URf9K2kQPd,方法2,29,0.232,23.2
5jxldd3plo4x6oq140l5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,24,0.192,19.2
5jxldd3plo4x6oq140l5,Method_BXr9AIsPQhwNvyGdZL57,方法4,23,0.184,18.4
5jxldd3plo4x6oq140l5,Method_5Q4KoXthUuYz3bvrTDFm,方法5,19,0.152,15.2
orgvbr9mbmfo4z8tbsa3,Method_BXr9AIsPQhwNvyGdZL57,方法1,28,0.2828,28.28
orgvbr9mbmfo4z8tbsa3,Method_gj1NLb4Jn7URf9K2kQPd,方法2,21,0.2121,21.21
orgvbr9mbmfo4z8tbsa3,Method_5Q4KoXthUuYz3bvrTDFm,方法3,21,0.2121,21.21
orgvbr9mbmfo4z8tbsa3,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,15,0.1515,15.15
orgvbr9mbmfo4z8tbsa3,Method_m8vwGkEZc3TSW2xqYUoR,方法5,14,0.1414,14.14
3w0b2b1gz9i1nhmtab7s,Method_5Q4KoXthUuYz3bvrTDFm,方法1,24,0.2353,23.53
3w0b2b1gz9i1nhmtab7s,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,24,0.2353,23.53
3w0b2b1gz9i1nhmtab7s,Method_m8vwGkEZc3TSW2xqYUoR,方法3,24,0.2353,23.53
3w0b2b1gz9i1nhmtab7s,Method_BXr9AIsPQhwNvyGdZL57,方法4,17,0.1667,16.67
3w0b2b1gz9i1nhmtab7s,Method_gj1NLb4Jn7URf9K2kQPd,方法5,13,0.1275,12.75
22fey6dqzcrm0jbtfnmm,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,26,0.2407,24.07
22fey6dqzcrm0jbtfnmm,Method_m8vwGkEZc3TSW2xqYUoR,方法2,25,0.2315,23.15
22fey6dqzcrm0jbtfnmm,Method_BXr9AIsPQhwNvyGdZL57,方法3,21,0.1944,19.44
22fey6dqzcrm0jbtfnmm,Method_gj1NLb4Jn7URf9K2kQPd,方法4,19,0.1759,17.59
22fey6dqzcrm0jbtfnmm,Method_5Q4KoXthUuYz3bvrTDFm,方法5,17,0.1574,15.74
4atjmlccken75lck9ffp,Method_BXr9AIsPQhwNvyGdZL57,方法1,19,0.2405,24.05
4atjmlccken75lck9ffp,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,18,0.2278,22.78
4atjmlccken75lck9ffp,Method_5Q4KoXthUuYz3bvrTDFm,方法3,16,0.2025,20.25
4atjmlccken75lck9ffp,Method_m8vwGkEZc3TSW2xqYUoR,方法4,13,0.1646,16.46
4atjmlccken75lck9ffp,Method_gj1NLb4Jn7URf9K2kQPd,方法5,13,0.1646,16.46
tuidsy7wcktf3jppecp5,Method_m8vwGkEZc3TSW2xqYUoR,方法1,29,0.2544,25.44
tuidsy7wcktf3jppecp5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,27,0.2368,23.68
tuidsy7wcktf3jppecp5,Method_5Q4KoXthUuYz3bvrTDFm,方法3,24,0.2105,21.05
tuidsy7wcktf3jppecp5,Method_gj1NLb4Jn7URf9K2kQPd,方法4,22,0.193,19.3
tuidsy7wcktf3jppecp5,Method_BXr9AIsPQhwNvyGdZL57,方法5,12,0.1053,10.53
gzthlilac9ixoayq02u1,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,26,0.2342,23.42
gzthlilac9ixoayq02u1,Method_BXr9AIsPQhwNvyGdZL57,方法2,23,0.2072,20.72
gzthlilac9ixoayq02u1,Method_gj1NLb4Jn7URf9K2kQPd,方法3,21,0.1892,18.92
gzthlilac9ixoayq02u1,Method_5Q4KoXthUuYz3bvrTDFm,方法4,21,0.1892,18.92
gzthlilac9ixoayq02u1,Method_m8vwGkEZc3TSW2xqYUoR,方法5,20,0.1802,18.02
r3uk44zat2tcyj5wmojt,Method_BXr9AIsPQhwNvyGdZL57,方法1,26,0.2281,22.81
r3uk44zat2tcyj5wmojt,Method_m8vwGkEZc3TSW2xqYUoR,方法2,26,0.2281,22.81
r3uk44zat2tcyj5wmojt,Method_5Q4KoXthUuYz3bvrTDFm,方法3,24,0.2105,21.05
r3uk44zat2tcyj5wmojt,Method_gj1NLb4Jn7URf9K2kQPd,方法4,22,0.193,19.3
r3uk44zat2tcyj5wmojt,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,16,0.1404,14.04
k1r03pvvsv9zxrft5jgi,Method_gj1NLb4Jn7URf9K2kQPd,方法1,26,0.2281,22.81
k1r03pvvsv9zxrft5jgi,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,25,0.2193,21.93
k1r03pvvsv9zxrft5jgi,Method_5Q4KoXthUuYz3bvrTDFm,方法3,23,0.2018,20.18
k1r03pvvsv9zxrft5jgi,Method_m8vwGkEZc3TSW2xqYUoR,方法4,20,0.1754,17.54
k1r03pvvsv9zxrft5jgi,Method_BXr9AIsPQhwNvyGdZL57,方法5,20,0.1754,17.54
5ez4c53h3kdamnlvkpna,Method_BXr9AIsPQhwNvyGdZL57,方法1,23,0.2277,22.77
5ez4c53h3kdamnlvkpna,Method_gj1NLb4Jn7URf9K2kQPd,方法2,20,0.198,19.8
5ez4c53h3kdamnlvkpna,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,20,0.198,19.8
5ez4c53h3kdamnlvkpna,Method_m8vwGkEZc3TSW2xqYUoR,方法4,20,0.198,19.8
5ez4c53h3kdamnlvkpna,Method_5Q4KoXthUuYz3bvrTDFm,方法5,18,0.1782,17.82
p10d5vx8mpn0v82i51gp,Method_BXr9AIsPQhwNvyGdZL57,方法1,29,0.2788,27.88
p10d5vx8mpn0v82i51gp,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,23,0.2212,22.12
p10d5vx8mpn0v82i51gp,Method_5Q4KoXthUuYz3bvrTDFm,方法3,19,0.1827,18.27
p10d5vx8mpn0v82i51gp,Method_gj1NLb4Jn7URf9K2kQPd,方法4,17,0.1635,16.35
p10d5vx8mpn0v82i51gp,Method_m8vwGkEZc3TSW2xqYUoR,方法5,16,0.1538,15.38
sushd67p0jy6f04a3h0m,Method_5Q4KoXthUuYz3bvrTDFm,方法1,24,0.25,25.0
